,date,Bruno Mars,Alphabet
0,2015-01-04,17,35
1,2015-01-11,28,20
2,2015-01-18,38,33
3,2015-01-25,24,28
4,2015-02-01,33,19
5,2015-02-08,21,36
6,2015-02-15,23,29
7,2015-02-22,21,22
8,2015-03-01,22,29
9,2015-03-08,19,29
10,2015-03-15,21,22
11,2015-03-22,15,22
12,2015-03-29,11,24
13,2015-04-05,15,24
14,2015-04-12,11,29
15,2015-04-19,14,20
16,2015-04-26,16,23
17,2015-05-03,11,24
18,2015-05-10,20,26
19,2015-05-17,6,20
20,2015-05-24,10,21
21,2015-05-31,16,18
22,2015-06-07,5,15
23,2015-06-14,10,15
24,2015-06-21,9,26
25,2015-06-28,12,20
26,2015-07-05,11,16
27,2015-07-12,10,23
28,2015-07-19,9,27
29,2015-07-26,7,13
30,2015-08-02,7,23
31,2015-08-09,8,49
32,2015-08-16,9,47
33,2015-08-23,8,40
34,2015-08-30,9,29
35,2015-09-06,7,30
36,2015-09-13,10,38
37,2015-09-20,8,39
38,2015-09-27,11,31
39,2015-10-04,8,25
40,2015-10-11,6,26
41,2015-10-18,3,36
42,2015-10-25,5,29
43,2015-11-01,4,35
44,2015-11-08,5,28
45,2015-11-15,4,37
46,2015-11-22,6,26
47,2015-11-29,7,25
48,2015-12-06,6,26
49,2015-12-13,5,26
50,2015-12-20,9,22
51,2015-12-27,8,20
52,2016-01-03,6,20
53,2016-01-10,6,23
54,2016-01-17,11,20
55,2016-01-24,5,23
56,2016-01-31,11,24
57,2016-02-07,59,22
58,2016-02-14,13,27
59,2016-02-21,12,21
60,2016-02-28,6,19
61,2016-03-06,6,22
62,2016-03-13,5,19
63,2016-03-20,7,21
64,2016-03-27,4,19
65,2016-04-03,5,24
66,2016-04-10,6,21
67,2016-04-17,7,27
68,2016-04-24,8,20
69,2016-05-01,4,21
70,2016-05-08,3,22
71,2016-05-15,9,22
72,2016-05-22,8,22
73,2016-05-29,8,21
74,2016-06-05,6,20
75,2016-06-12,6,15
76,2016-06-19,4,15
77,2016-06-26,6,21
78,2016-07-03,5,11
79,2016-07-10,5,14
80,2016-07-17,5,19
81,2016-07-24,5,20
82,2016-07-31,8,27
83,2016-08-07,5,37
84,2016-08-14,3,38
85,2016-08-21,0,46
86,2016-08-28,6,31
87,2016-09-04,6,25
88,2016-09-11,3,33
89,2016-09-18,4,32
90,2016-09-25,6,21
91,2016-10-02,10,24
92,2016-10-09,16,21
93,2016-10-16,23,20
94,2016-10-23,12,26
95,2016-10-30,12,27
96,2016-11-06,10,19
97,2016-11-13,16,27
98,2016-11-20,40,16
99,2016-11-27,14,25
100,2016-12-04,20,26
101,2016-12-11,51,27
102,2016-12-18,31,15
103,2016-12-25,19,15
104,2017-01-01,19,17
105,2017-01-08,20,28
106,2017-01-15,15,18
107,2017-01-22,15,21
108,2017-01-29,16,20
109,2017-02-05,22,22
110,2017-02-12,100,21
111,2017-02-19,35,21
112,2017-02-26,33,21
113,2017-03-05,41,31
114,2017-03-12,32,19
115,2017-03-19,31,21
116,2017-03-26,28,19
117,2017-04-02,32,22
118,2017-04-09,31,22
119,2017-04-16,28,23
120,2017-04-23,38,25
121,2017-04-30,39,17
122,2017-05-07,39,22
123,2017-05-14,32,19
124,2017-05-21,45,20
125,2017-05-28,34,18
126,2017-06-04,29,21
127,2017-06-11,31,22
128,2017-06-18,29,20
129,2017-06-25,60,19
130,2017-07-02,29,17
131,2017-07-09,25,20
132,2017-07-16,25,20
133,2017-07-23,21,20
134,2017-07-30,22,16
135,2017-08-06,27,24
136,2017-08-13,30,30
137,2017-08-20,24,30
138,2017-08-27,19,35
139,2017-09-03,16,27
140,2017-09-10,20,31
141,2017-09-17,25,26
142,2017-09-24,16,20
143,2017-10-01,17,25
144,2017-10-08,20,31
145,2017-10-15,15,29
146,2017-10-22,13,26
147,2017-10-29,11,27
148,2017-11-05,11,23
149,2017-11-12,9,27
150,2017-11-19,11,16
151,2017-11-26,26,18
152,2017-12-03,14,29
153,2017-12-10,14,23
154,2017-12-17,12,21
155,2017-12-24,16,17
156,2017-12-31,30,21
157,2018-01-07,23,26
158,2018-01-14,16,20
159,2018-01-21,25,28
160,2018-01-28,77,28
161,2018-02-04,45,27
162,2018-02-11,31,26
163,2018-02-18,18,24
164,2018-02-25,13,29
165,2018-03-04,19,30
166,2018-03-11,28,27
167,2018-03-18,17,23
168,2018-03-25,21,18
169,2018-04-01,18,27
170,2018-04-08,16,21
171,2018-04-15,11,26
172,2018-04-22,14,29
173,2018-04-29,17,25
174,2018-05-06,11,22
175,2018-05-13,7,25
176,2018-05-20,15,17
177,2018-05-27,12,21
178,2018-06-03,17,21
179,2018-06-10,9,19
180,2018-06-17,12,21
181,2018-06-24,10,21
182,2018-07-01,14,20
183,2018-07-08,9,16
184,2018-07-15,13,17
185,2018-07-22,12,16
186,2018-07-29,11,23
187,2018-08-05,10,24
188,2018-08-12,13,28
189,2018-08-19,9,36
190,2018-08-26,9,30
191,2018-09-02,8,26
192,2018-09-09,10,32
193,2018-09-16,9,27
194,2018-09-23,8,28
195,2018-09-30,13,23
196,2018-10-07,22,23
197,2018-10-14,11,36
198,2018-10-21,11,24
199,2018-10-28,12,25
200,2018-11-04,10,24
201,2018-11-11,8,20
202,2018-11-18,11,20
203,2018-11-25,9,21
204,2018-12-02,8,23
205,2018-12-09,8,23
206,2018-12-16,8,24
207,2018-12-23,10,14
208,2018-12-30,10,20
209,2019-01-06,8,21
210,2019-01-13,12,22
211,2019-01-20,8,23
212,2019-01-27,7,24
213,2019-02-03,12,30
214,2019-02-10,16,26
215,2019-02-17,14,26
216,2019-02-24,11,29
217,2019-03-03,16,20
218,2019-03-10,15,26
219,2019-03-17,10,23
220,2019-03-24,9,20
221,2019-03-31,13,20
222,2019-04-07,9,22
223,2019-04-14,8,21
224,2019-04-21,8,20
225,2019-04-28,8,16
226,2019-05-05,9,21
227,2019-05-12,11,21
228,2019-05-19,9,18
229,2019-05-26,4,18
230,2019-06-02,7,14
231,2019-06-09,10,15
232,2019-06-16,11,13
233,2019-06-23,9,20
234,2019-06-30,9,17
235,2019-07-07,7,14
236,2019-07-14,10,19
237,2019-07-21,6,20
238,2019-07-28,6,22
239,2019-08-04,9,21
240,2019-08-11,8,31
241,2019-08-18,6,26
242,2019-08-25,3,36
243,2019-09-01,6,29
244,2019-09-08,7,32
245,2019-09-15,8,32
246,2019-09-22,6,29
247,2019-09-29,6,24
248,2019-10-06,7,25
249,2019-10-13,5,27
250,2019-10-20,5,29
251,2019-10-27,7,28
252,2019-11-03,6,30
253,2019-11-10,5,30
254,2019-11-17,6,21
255,2019-11-24,8,18
256,2019-12-01,6,25
257,2019-12-08,7,24
258,2019-12-15,6,22
259,2019-12-22,7,22
260,2019-12-29,2,17
