,date,Coldplay,Alphabet
245,2019-09-15,1,23
246,2019-09-22,2,27
247,2019-09-29,3,27
248,2019-10-06,3,21
249,2019-10-13,3,21
250,2019-10-20,5,23
251,2019-10-27,5,27
252,2019-11-03,6,27
253,2019-11-10,4,24
254,2019-11-17,7,22
255,2019-11-24,4,24
256,2019-12-01,4,24
257,2019-12-08,5,21
258,2019-12-15,4,20
259,2019-12-22,3,17
260,2019-12-29,5,18
