,date,Bruno Mars,Alphabet
0,2015-01-04,19,29
1,2015-01-11,0,27
2,2015-01-18,26,30
3,2015-01-25,25,17
4,2015-02-01,46,39
5,2015-02-08,23,15
6,2015-02-15,42,38
7,2015-02-22,12,35
8,2015-03-01,24,48
9,2015-03-08,13,19
10,2015-03-15,24,23
11,2015-03-22,30,40
12,2015-03-29,0,0
13,2015-04-05,21,13
14,2015-04-12,0,19
15,2015-04-19,9,30
16,2015-04-26,14,40
17,2015-05-03,8,22
18,2015-05-10,17,13
19,2015-05-17,8,18
20,2015-05-24,12,23
21,2015-05-31,0,18
22,2015-06-07,11,30
23,2015-06-14,34,21
24,2015-06-21,10,15
25,2015-06-28,0,41
26,2015-07-05,15,0
27,2015-07-12,11,22
28,2015-07-19,33,27
29,2015-07-26,11,22
30,2015-08-02,8,10
31,2015-08-09,11,43
32,2015-08-16,0,30
33,2015-08-23,0,0
34,2015-08-30,0,21
35,2015-09-06,17,45
36,2015-09-13,0,49
37,2015-09-20,0,29
38,2015-09-27,10,41
39,2015-10-04,0,65
40,2015-10-11,0,36
41,2015-10-18,0,31
42,2015-10-25,0,23
43,2015-11-01,0,35
44,2015-11-08,16,26
45,2015-11-15,0,36
46,2015-11-22,0,34
47,2015-11-29,0,26
48,2015-12-06,0,8
49,2015-12-13,26,23
50,2015-12-20,0,11
51,2015-12-27,13,36
52,2016-01-03,12,21
53,2016-01-10,7,14
54,2016-01-17,5,13
55,2016-01-24,12,13
56,2016-01-31,11,36
57,2016-02-07,79,21
58,2016-02-14,16,28
59,2016-02-21,0,12
60,2016-02-28,9,29
61,2016-03-06,0,37
62,2016-03-13,11,25
63,2016-03-20,0,30
64,2016-03-27,23,13
65,2016-04-03,11,23
66,2016-04-10,0,17
67,2016-04-17,11,17
68,2016-04-24,0,39
69,2016-05-01,9,5
70,2016-05-08,8,25
71,2016-05-15,9,20
72,2016-05-22,11,13
73,2016-05-29,7,30
74,2016-06-05,19,13
75,2016-06-12,8,33
76,2016-06-19,8,15
77,2016-06-26,0,28
78,2016-07-03,16,25
79,2016-07-10,15,11
80,2016-07-17,6,15
81,2016-07-24,20,12
82,2016-07-31,0,18
83,2016-08-07,5,19
84,2016-08-14,0,24
85,2016-08-21,0,42
86,2016-08-28,10,21
87,2016-09-04,7,23
88,2016-09-11,13,31
89,2016-09-18,0,25
90,2016-09-25,0,35
91,2016-10-02,0,41
92,2016-10-09,8,0
