,date,Bruno Mars,Alphabet
0,2015-01-04,19,22
1,2015-01-11,27,23
2,2015-01-18,28,24
3,2015-01-25,26,24
4,2015-02-01,32,23
5,2015-02-08,23,28
6,2015-02-15,24,23
7,2015-02-22,23,24
8,2015-03-01,19,25
9,2015-03-08,18,24
10,2015-03-15,19,18
11,2015-03-22,17,21
12,2015-03-29,17,22
13,2015-04-05,15,22
14,2015-04-12,14,23
15,2015-04-19,14,21
16,2015-04-26,12,22
17,2015-05-03,15,22
18,2015-05-10,12,21
19,2015-05-17,12,20
20,2015-05-24,15,20
21,2015-05-31,13,21
22,2015-06-07,11,18
23,2015-06-14,9,18
24,2015-06-21,10,16
25,2015-06-28,11,16
26,2015-07-05,10,17
27,2015-07-12,8,17
28,2015-07-19,12,20
29,2015-07-26,8,17
30,2015-08-02,9,15
31,2015-08-09,8,44
32,2015-08-16,9,25
33,2015-08-23,7,27
34,2015-08-30,9,30
35,2015-09-06,9,23
36,2015-09-13,6,26
37,2015-09-20,8,26
38,2015-09-27,7,26
39,2015-10-04,9,29
40,2015-10-11,9,28
41,2015-10-18,8,26
42,2015-10-25,7,23
43,2015-11-01,6,25
44,2015-11-08,6,24
45,2015-11-15,8,25
46,2015-11-22,9,22
47,2015-11-29,7,26
48,2015-12-06,8,26
49,2015-12-13,6,22
50,2015-12-20,6,22
51,2015-12-27,8,18
52,2016-01-03,6,19
53,2016-01-10,6,21
54,2016-01-17,7,20
55,2016-01-24,5,23
56,2016-01-31,11,30
57,2016-02-07,70,21
58,2016-02-14,22,21
59,2016-02-21,9,23
60,2016-02-28,8,24
61,2016-03-06,7,18
62,2016-03-13,7,23
63,2016-03-20,8,20
64,2016-03-27,6,15
65,2016-04-03,7,23
66,2016-04-10,7,21
67,2016-04-17,8,19
68,2016-04-24,6,22
69,2016-05-01,7,21
70,2016-05-08,8,21
71,2016-05-15,9,25
72,2016-05-22,11,20
73,2016-05-29,9,18
74,2016-06-05,6,18
75,2016-06-12,6,15
76,2016-06-19,6,15
77,2016-06-26,6,19
78,2016-07-03,6,16
79,2016-07-10,6,16
80,2016-07-17,5,17
81,2016-07-24,7,18
82,2016-07-31,7,23
83,2016-08-07,6,17
84,2016-08-14,5,19
85,2016-08-21,5,27
86,2016-08-28,5,26
87,2016-09-04,6,26
88,2016-09-11,5,25
89,2016-09-18,5,24
90,2016-09-25,5,24
91,2016-10-02,16,20
92,2016-10-09,14,20
93,2016-10-16,23,23
94,2016-10-23,13,22
95,2016-10-30,13,22
96,2016-11-06,12,20
97,2016-11-13,29,26
98,2016-11-20,47,20
99,2016-11-27,20,22
100,2016-12-04,22,22
101,2016-12-11,46,21
102,2016-12-18,29,21
103,2016-12-25,24,18
104,2017-01-01,20,21
105,2017-01-08,17,23
106,2017-01-15,15,23
