,date,Bruno Mars,Alphabet
244,2019-09-08,0,12
245,2019-09-15,0,7
246,2019-09-22,3,6
247,2019-09-29,1,14
248,2019-10-06,3,8
249,2019-10-13,3,8
250,2019-10-20,0,9
251,2019-10-27,0,6
252,2019-11-03,0,8
253,2019-11-10,0,13
254,2019-11-17,2,9
255,2019-11-24,3,7
256,2019-12-01,5,6
257,2019-12-08,0,6
258,2019-12-15,2,7
259,2019-12-22,0,5
260,2019-12-29,4,9
