,date,Metallica,Alphabet
245,2019-09-15,7,17
246,2019-09-22,9,19
247,2019-09-29,11,15
248,2019-10-06,4,15
249,2019-10-13,3,22
250,2019-10-20,4,13
251,2019-10-27,7,10
252,2019-11-03,7,21
253,2019-11-10,6,18
254,2019-11-17,2,14
255,2019-11-24,6,15
256,2019-12-01,0,25
257,2019-12-08,5,19
258,2019-12-15,7,17
259,2019-12-22,6,21
260,2019-12-29,8,17
