,date,Ed Sheeran,Alphabet
0,2015-01-04,57,42
1,2015-01-11,58,47
2,2015-01-18,62,53
3,2015-01-25,73,16
4,2015-02-01,59,35
5,2015-02-08,100,38
6,2015-02-15,59,44
7,2015-02-22,79,36
8,2015-03-01,62,37
9,2015-03-08,27,38
10,2015-03-15,59,36
11,2015-03-22,43,40
12,2015-03-29,30,30
13,2015-04-05,13,39
14,2015-04-12,47,42
15,2015-04-19,41,38
16,2015-04-26,21,36
17,2015-05-03,43,57
18,2015-05-10,21,52
19,2015-05-17,46,39
20,2015-05-24,40,48
21,2015-05-31,28,16
22,2015-06-07,17,31
23,2015-06-14,33,18
24,2015-06-21,32,24
25,2015-06-28,32,18
26,2015-07-05,20,21
27,2015-07-12,20,18
28,2015-07-19,20,27
29,2015-07-26,26,35
30,2015-08-02,21,7
31,2015-08-09,38,58
32,2015-08-16,14,48
33,2015-08-23,28,53
34,2015-08-30,26,46
35,2015-09-06,21,38
36,2015-09-13,22,47
37,2015-09-20,22,44
38,2015-09-27,33,51
39,2015-10-04,13,41
40,2015-10-11,40,53
41,2015-10-18,23,33
42,2015-10-25,24,40
43,2015-11-01,24,56
44,2015-11-08,7,56
45,2015-11-15,18,51
46,2015-11-22,15,31
47,2015-11-29,23,45
48,2015-12-06,24,34
49,2015-12-13,0,40
50,2015-12-20,18,9
51,2015-12-27,14,11
52,2016-01-03,21,34
53,2016-01-10,10,33
54,2016-01-17,6,34
55,2016-01-24,11,33
56,2016-01-31,13,33
57,2016-02-07,10,28
58,2016-02-14,19,35
59,2016-02-21,18,33
60,2016-02-28,12,36
61,2016-03-06,15,30
62,2016-03-13,12,29
63,2016-03-20,13,37
64,2016-03-27,17,41
65,2016-04-03,15,28
66,2016-04-10,15,33
67,2016-04-17,8,29
68,2016-04-24,6,27
69,2016-05-01,5,31
70,2016-05-08,9,26
71,2016-05-15,6,19
72,2016-05-22,8,29
73,2016-05-29,8,26
74,2016-06-05,5,25
75,2016-06-12,16,23
76,2016-06-19,10,21
77,2016-06-26,12,5
78,2016-07-03,11,18
79,2016-07-10,5,16
80,2016-07-17,4,30
81,2016-07-24,13,24
82,2016-07-31,7,49
83,2016-08-07,0,53
84,2016-08-14,13,49
85,2016-08-21,0,46
86,2016-08-28,6,49
87,2016-09-04,7,45
88,2016-09-11,4,52
89,2016-09-18,7,32
90,2016-09-25,4,28
91,2016-10-02,11,22
92,2016-10-09,11,29
93,2016-10-16,14,45
94,2016-10-23,9,36
95,2016-10-30,0,32
96,2016-11-06,10,30
97,2016-11-13,6,29
98,2016-11-20,4,25
99,2016-11-27,3,34
100,2016-12-04,0,30
101,2016-12-11,7,33
102,2016-12-18,4,35
103,2016-12-25,7,17
104,2017-01-01,26,34
105,2017-01-08,15,29
106,2017-01-15,17,27
107,2017-01-22,26,40
108,2017-01-29,19,27
109,2017-02-05,14,24
110,2017-02-12,48,42
111,2017-02-19,22,34
112,2017-02-26,41,30
113,2017-03-05,95,28
114,2017-03-12,61,24
115,2017-03-19,49,34
116,2017-03-26,37,18
117,2017-04-02,31,30
118,2017-04-09,32,19
119,2017-04-16,30,21
120,2017-04-23,9,37
121,2017-04-30,21,31
122,2017-05-07,27,36
123,2017-05-14,17,27
124,2017-05-21,25,31
125,2017-05-28,34,28
126,2017-06-04,25,24
127,2017-06-11,28,27
128,2017-06-18,20,24
129,2017-06-25,15,30
130,2017-07-02,35,13
131,2017-07-09,28,25
132,2017-07-16,77,22
133,2017-07-23,17,19
134,2017-07-30,21,28
135,2017-08-06,25,61
136,2017-08-13,16,43
137,2017-08-20,15,43
138,2017-08-27,19,39
139,2017-09-03,18,39
140,2017-09-10,19,46
141,2017-09-17,22,39
142,2017-09-24,22,35
143,2017-10-01,20,39
144,2017-10-08,33,39
145,2017-10-15,33,43
146,2017-10-22,27,42
147,2017-10-29,30,36
148,2017-11-05,20,39
149,2017-11-12,26,44
150,2017-11-19,14,25
151,2017-11-26,25,41
152,2017-12-03,60,23
153,2017-12-10,31,23
154,2017-12-17,56,19
155,2017-12-24,54,14
156,2017-12-31,49,19
157,2018-01-07,43,33
158,2018-01-14,46,28
159,2018-01-21,59,38
160,2018-01-28,53,24
161,2018-02-04,36,35
162,2018-02-11,38,32
163,2018-02-18,34,35
164,2018-02-25,22,38
165,2018-03-04,31,26
166,2018-03-11,19,20
167,2018-03-18,17,30
168,2018-03-25,19,24
169,2018-04-01,20,45
170,2018-04-08,20,33
171,2018-04-15,20,36
172,2018-04-22,25,31
173,2018-04-29,15,37
174,2018-05-06,22,31
175,2018-05-13,20,23
176,2018-05-20,29,17
177,2018-05-27,14,24
178,2018-06-03,21,18
179,2018-06-10,24,30
180,2018-06-17,23,23
181,2018-06-24,25,23
182,2018-07-01,23,16
183,2018-07-08,15,24
184,2018-07-15,15,25
185,2018-07-22,16,28
186,2018-07-29,21,23
187,2018-08-05,13,40
188,2018-08-12,23,57
189,2018-08-19,12,49
190,2018-08-26,19,38
191,2018-09-02,21,34
192,2018-09-09,24,34
193,2018-09-16,25,37
194,2018-09-23,28,33
195,2018-09-30,31,34
196,2018-10-07,15,26
197,2018-10-14,11,28
198,2018-10-21,27,33
199,2018-10-28,62,33
200,2018-11-04,28,40
201,2018-11-11,14,35
202,2018-11-18,14,19
203,2018-11-25,12,29
204,2018-12-02,17,32
205,2018-12-09,16,30
206,2018-12-16,16,24
207,2018-12-23,6,25
208,2018-12-30,12,31
209,2019-01-06,6,30
210,2019-01-13,16,32
211,2019-01-20,6,24
212,2019-01-27,11,27
213,2019-02-03,16,18
214,2019-02-10,9,38
215,2019-02-17,10,46
216,2019-02-24,8,38
217,2019-03-03,9,38
218,2019-03-10,10,20
219,2019-03-17,0,33
220,2019-03-24,13,36
221,2019-03-31,12,45
222,2019-04-07,10,39
223,2019-04-14,16,27
224,2019-04-21,15,18
225,2019-04-28,14,27
226,2019-05-05,21,35
227,2019-05-12,7,23
228,2019-05-19,14,33
229,2019-05-26,8,29
230,2019-06-02,8,38
231,2019-06-09,10,23
232,2019-06-16,15,21
233,2019-06-23,17,20
234,2019-06-30,22,24
235,2019-07-07,24,27
236,2019-07-14,20,30
237,2019-07-21,15,22
238,2019-07-28,17,30
239,2019-08-04,25,37
240,2019-08-11,21,47
241,2019-08-18,12,49
242,2019-08-25,13,50
243,2019-09-01,10,46
244,2019-09-08,15,47
245,2019-09-15,9,35
246,2019-09-22,10,35
247,2019-09-29,7,37
248,2019-10-06,14,39
249,2019-10-13,19,38
250,2019-10-20,9,30
251,2019-10-27,7,43
252,2019-11-03,11,41
253,2019-11-10,14,42
254,2019-11-17,15,28
255,2019-11-24,13,26
256,2019-12-01,17,46
257,2019-12-08,14,45
258,2019-12-15,8,33
259,2019-12-22,13,23
260,2019-12-29,11,29
