,date,Bruno Mars,Alphabet
244,2019-09-08,7,32
245,2019-09-15,6,31
246,2019-09-22,9,28
247,2019-09-29,8,30
248,2019-10-06,8,28
249,2019-10-13,7,30
250,2019-10-20,7,32
251,2019-10-27,7,34
252,2019-11-03,7,30
253,2019-11-10,4,29
254,2019-11-17,6,28
255,2019-11-24,7,23
256,2019-12-01,7,30
257,2019-12-08,5,29
258,2019-12-15,5,25
259,2019-12-22,6,21
260,2019-12-29,6,18
