,date,Metallica,Alphabet
245,2019-09-15,0,27
246,2019-09-22,10,37
247,2019-09-29,16,34
248,2019-10-06,15,32
249,2019-10-13,19,51
250,2019-10-20,0,32
251,2019-10-27,0,41
252,2019-11-03,28,41
253,2019-11-10,0,44
254,2019-11-17,0,42
255,2019-11-24,13,0
256,2019-12-01,15,33
257,2019-12-08,18,29
258,2019-12-15,13,10
259,2019-12-22,10,39
260,2019-12-29,14,26
