,date,Pink,Alphabet
245,2019-09-15,23,64
246,2019-09-22,11,47
247,2019-09-29,21,54
248,2019-10-06,37,45
249,2019-10-13,15,52
250,2019-10-20,21,43
251,2019-10-27,12,65
252,2019-11-03,23,57
253,2019-11-10,56,53
254,2019-11-17,27,44
255,2019-11-24,15,35
256,2019-12-01,26,46
257,2019-12-08,20,54
258,2019-12-15,9,41
259,2019-12-22,18,28
260,2019-12-29,14,37
