,date,Metallica,Alphabet
245,2019-09-15,11,27
246,2019-09-22,12,36
247,2019-09-29,12,34
248,2019-10-06,12,30
249,2019-10-13,12,29
250,2019-10-20,13,32
251,2019-10-27,8,34
252,2019-11-03,6,36
253,2019-11-10,8,36
254,2019-11-17,8,27
255,2019-11-24,11,26
256,2019-12-01,8,29
257,2019-12-08,0,36
258,2019-12-15,14,24
259,2019-12-22,10,24
260,2019-12-29,3,22
