,date,Guns N' Roses,Alphabet
244,2019-09-08,7,29
245,2019-09-15,9,35
246,2019-09-22,9,33
247,2019-09-29,24,34
248,2019-10-06,53,24
249,2019-10-13,6,30
250,2019-10-20,7,29
251,2019-10-27,6,31
252,2019-11-03,8,38
253,2019-11-10,3,31
254,2019-11-17,4,29
255,2019-11-24,5,26
256,2019-12-01,0,40
257,2019-12-08,5,28
258,2019-12-15,5,22
259,2019-12-22,0,23
260,2019-12-29,7,26
