,date,Coldplay,Alphabet
245,2019-09-15,3,24
246,2019-09-22,4,24
247,2019-09-29,3,24
248,2019-10-06,3,22
249,2019-10-13,4,22
250,2019-10-20,7,22
251,2019-10-27,5,25
252,2019-11-03,8,25
253,2019-11-10,5,19
254,2019-11-17,10,22
255,2019-11-24,7,20
256,2019-12-01,5,22
257,2019-12-08,4,21
258,2019-12-15,4,19
259,2019-12-22,4,18
260,2019-12-29,3,17
