,date,Coldplay,Alphabet
0,2015-01-04,5,19
1,2015-01-11,6,21
2,2015-01-18,6,22
3,2015-01-25,4,19
4,2015-02-01,6,19
5,2015-02-08,4,21
6,2015-02-15,5,16
7,2015-02-22,5,22
8,2015-03-01,7,16
9,2015-03-08,5,17
10,2015-03-15,5,22
11,2015-03-22,4,15
12,2015-03-29,4,18
13,2015-04-05,5,17
14,2015-04-12,6,18
15,2015-04-19,5,17
16,2015-04-26,7,23
17,2015-05-03,5,18
18,2015-05-10,6,19
19,2015-05-17,6,20
20,2015-05-24,5,25
21,2015-05-31,8,15
22,2015-06-07,4,17
23,2015-06-14,6,14
24,2015-06-21,6,14
25,2015-06-28,4,16
26,2015-07-05,4,15
27,2015-07-12,5,10
28,2015-07-19,5,16
29,2015-07-26,4,15
30,2015-08-02,6,13
31,2015-08-09,4,32
32,2015-08-16,5,18
33,2015-08-23,0,14
34,2015-08-30,3,26
35,2015-09-06,5,31
36,2015-09-13,5,26
37,2015-09-20,3,28
38,2015-09-27,4,25
39,2015-10-04,4,27
40,2015-10-11,4,22
41,2015-10-18,3,27
42,2015-10-25,2,24
43,2015-11-01,6,23
44,2015-11-08,5,28
45,2015-11-15,7,21
46,2015-11-22,14,18
47,2015-11-29,23,21
48,2015-12-06,13,23
49,2015-12-13,14,23
50,2015-12-20,9,16
51,2015-12-27,8,13
52,2016-01-03,11,24
53,2016-01-10,8,15
54,2016-01-17,7,16
55,2016-01-24,13,22
56,2016-01-31,24,22
57,2016-02-07,100,22
58,2016-02-14,8,23
59,2016-02-21,7,22
60,2016-02-28,7,17
61,2016-03-06,6,21
62,2016-03-13,9,19
63,2016-03-20,5,17
64,2016-03-27,6,20
65,2016-04-03,4,20
66,2016-04-10,6,22
67,2016-04-17,3,20
68,2016-04-24,8,19
69,2016-05-01,7,16
70,2016-05-08,8,21
71,2016-05-15,8,21
72,2016-05-22,6,19
73,2016-05-29,8,16
74,2016-06-05,6,17
75,2016-06-12,10,14
76,2016-06-19,6,13
77,2016-06-26,6,16
78,2016-07-03,8,17
79,2016-07-10,7,16
80,2016-07-17,19,15
81,2016-07-24,23,13
82,2016-07-31,8,15
83,2016-08-07,5,13
84,2016-08-14,4,12
85,2016-08-21,6,19
86,2016-08-28,7,26
87,2016-09-04,5,23
88,2016-09-11,3,26
89,2016-09-18,3,26
90,2016-09-25,3,25
91,2016-10-02,3,23
92,2016-10-09,7,21
93,2016-10-16,4,23
94,2016-10-23,6,21
95,2016-10-30,7,21
96,2016-11-06,5,16
97,2016-11-13,6,19
98,2016-11-20,5,15
99,2016-11-27,3,20
100,2016-12-04,4,18
101,2016-12-11,3,16
102,2016-12-18,4,22
103,2016-12-25,4,14
104,2017-01-01,4,20
105,2017-01-08,2,18
106,2017-01-15,4,16
107,2017-01-22,4,20
108,2017-01-29,6,22
109,2017-02-05,5,24
110,2017-02-12,5,18
111,2017-02-19,6,24
112,2017-02-26,6,20
113,2017-03-05,8,18
114,2017-03-12,6,21
115,2017-03-19,9,20
116,2017-03-26,8,18
117,2017-04-02,9,18
118,2017-04-09,6,14
119,2017-04-16,2,16
120,2017-04-23,4,16
121,2017-04-30,6,21
122,2017-05-07,4,16
123,2017-05-14,6,16
124,2017-05-21,5,18
125,2017-05-28,8,18
126,2017-06-04,8,15
127,2017-06-11,6,16
128,2017-06-18,5,16
129,2017-06-25,6,15
130,2017-07-02,6,13
131,2017-07-09,7,13
132,2017-07-16,7,14
133,2017-07-23,5,14
134,2017-07-30,10,14
135,2017-08-06,11,14
136,2017-08-13,16,17
137,2017-08-20,7,13
138,2017-08-27,7,19
139,2017-09-03,4,23
140,2017-09-10,3,28
141,2017-09-17,6,24
142,2017-09-24,5,21
143,2017-10-01,4,22
144,2017-10-08,3,21
145,2017-10-15,4,27
146,2017-10-22,5,25
147,2017-10-29,4,26
148,2017-11-05,4,25
149,2017-11-12,2,20
150,2017-11-19,3,19
151,2017-11-26,3,19
152,2017-12-03,3,23
153,2017-12-10,3,20
154,2017-12-17,2,19
155,2017-12-24,3,18
156,2017-12-31,5,19
157,2018-01-07,4,22
158,2018-01-14,4,20
159,2018-01-21,5,24
160,2018-01-28,3,22
161,2018-02-04,5,26
162,2018-02-11,6,26
163,2018-02-18,6,22
164,2018-02-25,6,17
165,2018-03-04,5,18
166,2018-03-11,4,22
167,2018-03-18,4,20
168,2018-03-25,3,16
169,2018-04-01,5,21
170,2018-04-08,4,20
171,2018-04-15,4,18
172,2018-04-22,2,22
173,2018-04-29,3,18
174,2018-05-06,3,17
175,2018-05-13,4,16
176,2018-05-20,3,15
177,2018-05-27,3,21
178,2018-06-03,3,17
179,2018-06-10,2,18
180,2018-06-17,0,14
181,2018-06-24,4,15
182,2018-07-01,3,10
183,2018-07-08,3,18
184,2018-07-15,3,13
185,2018-07-22,2,18
186,2018-07-29,3,18
187,2018-08-05,2,17
188,2018-08-12,2,12
189,2018-08-19,5,17
190,2018-08-26,4,17
191,2018-09-02,3,19
192,2018-09-09,4,22
193,2018-09-16,3,25
194,2018-09-23,4,21
195,2018-09-30,2,23
196,2018-10-07,3,21
197,2018-10-14,3,20
198,2018-10-21,3,20
199,2018-10-28,5,25
200,2018-11-04,6,24
201,2018-11-11,4,26
202,2018-11-18,4,17
203,2018-11-25,4,22
204,2018-12-02,5,25
205,2018-12-09,5,19
206,2018-12-16,4,20
207,2018-12-23,2,16
208,2018-12-30,5,17
209,2019-01-06,4,21
210,2019-01-13,4,17
211,2019-01-20,3,16
212,2019-01-27,1,18
213,2019-02-03,1,24
214,2019-02-10,3,18
215,2019-02-17,3,20
216,2019-02-24,3,20
217,2019-03-03,4,25
218,2019-03-10,2,20
219,2019-03-17,2,18
220,2019-03-24,3,18
221,2019-03-31,3,18
222,2019-04-07,3,19
223,2019-04-14,3,18
224,2019-04-21,0,19
225,2019-04-28,2,23
226,2019-05-05,2,16
227,2019-05-12,2,19
228,2019-05-19,3,22
229,2019-05-26,1,16
230,2019-06-02,2,17
231,2019-06-09,2,11
232,2019-06-16,2,16
233,2019-06-23,4,12
234,2019-06-30,3,13
235,2019-07-07,3,13
236,2019-07-14,3,17
237,2019-07-21,2,15
238,2019-07-28,2,14
239,2019-08-04,1,13
240,2019-08-11,0,12
241,2019-08-18,3,15
242,2019-08-25,2,11
243,2019-09-01,3,22
244,2019-09-08,1,28
245,2019-09-15,3,20
246,2019-09-22,4,21
247,2019-09-29,3,18
248,2019-10-06,2,23
249,2019-10-13,3,21
250,2019-10-20,3,21
251,2019-10-27,4,27
252,2019-11-03,8,23
253,2019-11-10,5,22
254,2019-11-17,8,22
255,2019-11-24,8,22
256,2019-12-01,2,23
257,2019-12-08,4,19
258,2019-12-15,4,22
259,2019-12-22,4,15
260,2019-12-29,2,18
