,date,Metallica,Alphabet
0,2015-01-04,6,23
1,2015-01-11,6,27
2,2015-01-18,7,23
3,2015-01-25,5,24
4,2015-02-01,5,23
5,2015-02-08,5,26
6,2015-02-15,6,24
7,2015-02-22,6,33
8,2015-03-01,5,22
9,2015-03-08,6,23
10,2015-03-15,4,23
11,2015-03-22,8,27
12,2015-03-29,6,24
13,2015-04-05,7,21
14,2015-04-12,7,25
15,2015-04-19,5,22
16,2015-04-26,4,21
17,2015-05-03,6,20
18,2015-05-10,4,18
19,2015-05-17,5,23
20,2015-05-24,7,23
21,2015-05-31,6,23
22,2015-06-07,5,19
23,2015-06-14,8,21
24,2015-06-21,8,18
25,2015-06-28,5,20
26,2015-07-05,5,19
27,2015-07-12,7,20
28,2015-07-19,6,20
29,2015-07-26,8,18
30,2015-08-02,8,16
31,2015-08-09,6,63
32,2015-08-16,9,26
33,2015-08-23,6,24
34,2015-08-30,9,33
35,2015-09-06,9,32
36,2015-09-13,6,28
37,2015-09-20,9,28
38,2015-09-27,8,37
39,2015-10-04,7,34
40,2015-10-11,6,25
41,2015-10-18,5,28
42,2015-10-25,6,26
43,2015-11-01,8,29
44,2015-11-08,8,28
45,2015-11-15,6,30
46,2015-11-22,6,19
47,2015-11-29,6,25
48,2015-12-06,4,28
49,2015-12-13,6,21
50,2015-12-20,5,24
51,2015-12-27,9,23
52,2016-01-03,6,20
53,2016-01-10,8,22
54,2016-01-17,7,24
55,2016-01-24,4,26
56,2016-01-31,9,35
57,2016-02-07,13,23
58,2016-02-14,10,25
59,2016-02-21,7,26
60,2016-02-28,7,21
61,2016-03-06,5,21
62,2016-03-13,6,21
63,2016-03-20,6,24
64,2016-03-27,9,23
65,2016-04-03,8,25
66,2016-04-10,7,25
67,2016-04-17,6,22
68,2016-04-24,7,22
69,2016-05-01,7,22
70,2016-05-08,5,22
71,2016-05-15,7,24
72,2016-05-22,6,21
73,2016-05-29,5,18
74,2016-06-05,9,20
75,2016-06-12,7,19
76,2016-06-19,7,18
77,2016-06-26,6,19
78,2016-07-03,6,16
79,2016-07-10,8,17
80,2016-07-17,6,17
81,2016-07-24,7,21
82,2016-07-31,8,22
83,2016-08-07,8,15
84,2016-08-14,15,20
85,2016-08-21,15,21
86,2016-08-28,11,23
87,2016-09-04,9,28
88,2016-09-11,5,29
89,2016-09-18,8,29
90,2016-09-25,16,26
91,2016-10-02,9,25
92,2016-10-09,7,24
93,2016-10-16,7,21
94,2016-10-23,8,25
95,2016-10-30,11,24
96,2016-11-06,9,21
97,2016-11-13,26,23
98,2016-11-20,18,18
99,2016-11-27,15,25
100,2016-12-04,10,26
101,2016-12-11,11,23
102,2016-12-18,12,24
103,2016-12-25,10,19
104,2017-01-01,10,21
105,2017-01-08,10,24
106,2017-01-15,6,24
107,2017-01-22,9,22
108,2017-01-29,7,28
109,2017-02-05,10,20
110,2017-02-12,87,27
111,2017-02-19,24,24
112,2017-02-26,13,24
113,2017-03-05,12,23
114,2017-03-12,11,22
115,2017-03-19,13,27
116,2017-03-26,11,23
117,2017-04-02,11,25
118,2017-04-09,11,20
119,2017-04-16,11,18
120,2017-04-23,12,23
121,2017-04-30,16,24
122,2017-05-07,24,25
123,2017-05-14,100,23
124,2017-05-21,27,22
125,2017-05-28,9,22
126,2017-06-04,10,24
127,2017-06-11,10,24
128,2017-06-18,9,20
129,2017-06-25,7,18
130,2017-07-02,8,19
131,2017-07-09,6,20
132,2017-07-16,7,16
133,2017-07-23,8,20
134,2017-07-30,6,20
135,2017-08-06,11,17
136,2017-08-13,9,19
137,2017-08-20,8,17
138,2017-08-27,6,22
139,2017-09-03,7,25
140,2017-09-10,8,32
141,2017-09-17,8,29
142,2017-09-24,7,26
143,2017-10-01,6,29
144,2017-10-08,4,27
145,2017-10-15,7,28
146,2017-10-22,7,29
147,2017-10-29,6,24
148,2017-11-05,6,28
149,2017-11-12,7,26
150,2017-11-19,4,22
151,2017-11-26,5,26
152,2017-12-03,6,26
153,2017-12-10,6,24
154,2017-12-17,5,22
155,2017-12-24,9,22
156,2017-12-31,4,19
157,2018-01-07,4,19
158,2018-01-14,5,22
159,2018-01-21,6,24
160,2018-01-28,7,27
161,2018-02-04,6,32
162,2018-02-11,6,29
163,2018-02-18,4,24
164,2018-02-25,14,29
165,2018-03-04,6,20
166,2018-03-11,6,20
167,2018-03-18,6,23
168,2018-03-25,7,26
169,2018-04-01,6,26
170,2018-04-08,6,27
171,2018-04-15,5,25
172,2018-04-22,5,26
173,2018-04-29,6,23
174,2018-05-06,7,24
175,2018-05-13,5,20
176,2018-05-20,8,22
177,2018-05-27,7,25
178,2018-06-03,7,23
179,2018-06-10,5,21
180,2018-06-17,4,19
181,2018-06-24,7,17
182,2018-07-01,9,17
183,2018-07-08,5,19
184,2018-07-15,4,18
185,2018-07-22,9,22
186,2018-07-29,5,18
187,2018-08-05,6,19
188,2018-08-12,8,18
189,2018-08-19,7,20
190,2018-08-26,8,22
191,2018-09-02,8,23
192,2018-09-09,9,33
193,2018-09-16,7,30
194,2018-09-23,6,26
195,2018-09-30,7,26
196,2018-10-07,7,25
197,2018-10-14,8,25
198,2018-10-21,8,26
199,2018-10-28,10,23
200,2018-11-04,6,25
201,2018-11-11,4,24
202,2018-11-18,8,20
203,2018-11-25,6,27
204,2018-12-02,7,22
205,2018-12-09,6,23
206,2018-12-16,7,24
207,2018-12-23,5,20
208,2018-12-30,8,22
209,2019-01-06,7,24
210,2019-01-13,6,24
211,2019-01-20,6,24
212,2019-01-27,8,26
213,2019-02-03,8,29
214,2019-02-10,6,23
215,2019-02-17,5,26
216,2019-02-24,7,22
217,2019-03-03,10,24
218,2019-03-10,8,24
219,2019-03-17,9,24
220,2019-03-24,5,24
221,2019-03-31,6,24
222,2019-04-07,7,22
223,2019-04-14,7,19
224,2019-04-21,5,25
225,2019-04-28,7,26
226,2019-05-05,5,23
227,2019-05-12,6,24
228,2019-05-19,6,22
229,2019-05-26,6,24
230,2019-06-02,7,27
231,2019-06-09,7,19
232,2019-06-16,6,23
233,2019-06-23,4,20
234,2019-06-30,7,20
235,2019-07-07,6,18
236,2019-07-14,7,21
237,2019-07-21,7,21
238,2019-07-28,8,21
239,2019-08-04,8,18
240,2019-08-11,8,20
241,2019-08-18,6,23
242,2019-08-25,9,23
243,2019-09-01,7,26
244,2019-09-08,7,29
245,2019-09-15,5,25
246,2019-09-22,10,29
247,2019-09-29,9,30
248,2019-10-06,9,29
249,2019-10-13,6,27
250,2019-10-20,7,23
251,2019-10-27,8,31
252,2019-11-03,6,28
253,2019-11-10,6,30
254,2019-11-17,6,25
255,2019-11-24,5,22
256,2019-12-01,6,26
257,2019-12-08,5,27
258,2019-12-15,8,28
259,2019-12-22,8,23
260,2019-12-29,6,22
