,date,U2,Alphabet
245,2019-09-15,12,63
246,2019-09-22,6,66
247,2019-09-29,14,58
248,2019-10-06,14,72
249,2019-10-13,17,65
250,2019-10-20,4,65
251,2019-10-27,6,86
252,2019-11-03,10,71
253,2019-11-10,5,69
254,2019-11-17,6,70
255,2019-11-24,10,70
256,2019-12-01,9,73
257,2019-12-08,9,59
258,2019-12-15,13,69
259,2019-12-22,8,48
260,2019-12-29,15,57
