,date,The Rolling Stones,Alphabet
0,2015-01-04,3,25
1,2015-01-11,5,24
2,2015-01-18,6,29
3,2015-01-25,6,29
4,2015-02-01,8,24
5,2015-02-08,6,26
6,2015-02-15,9,24
7,2015-02-22,6,27
8,2015-03-01,8,27
9,2015-03-08,8,27
10,2015-03-15,16,23
11,2015-03-22,11,23
12,2015-03-29,47,28
13,2015-04-05,44,22
14,2015-04-12,37,23
15,2015-04-19,17,23
16,2015-04-26,13,23
17,2015-05-03,9,25
18,2015-05-10,13,23
19,2015-05-17,13,23
20,2015-05-24,23,24
21,2015-05-31,24,24
22,2015-06-07,20,21
23,2015-06-14,19,16
24,2015-06-21,21,13
25,2015-06-28,25,11
26,2015-07-05,100,19
27,2015-07-12,14,13
28,2015-07-19,10,18
29,2015-07-26,9,17
30,2015-08-02,7,14
31,2015-08-09,7,44
32,2015-08-16,9,20
33,2015-08-23,7,23
34,2015-08-30,7,23
35,2015-09-06,8,30
36,2015-09-13,5,34
37,2015-09-20,7,29
38,2015-09-27,9,28
39,2015-10-04,7,31
40,2015-10-11,7,30
41,2015-10-18,6,30
42,2015-10-25,7,26
43,2015-11-01,7,28
44,2015-11-08,6,26
45,2015-11-15,8,28
46,2015-11-22,7,25
47,2015-11-29,7,31
48,2015-12-06,7,26
49,2015-12-13,8,23
50,2015-12-20,9,17
51,2015-12-27,10,17
52,2016-01-03,6,23
53,2016-01-10,8,20
54,2016-01-17,8,20
55,2016-01-24,6,23
56,2016-01-31,8,28
57,2016-02-07,8,25
58,2016-02-14,9,25
59,2016-02-21,7,25
60,2016-02-28,8,24
61,2016-03-06,5,21
62,2016-03-13,6,23
63,2016-03-20,9,23
64,2016-03-27,7,20
65,2016-04-03,9,24
66,2016-04-10,7,27
67,2016-04-17,9,24
68,2016-04-24,6,21
69,2016-05-01,8,20
70,2016-05-08,7,21
71,2016-05-15,8,24
72,2016-05-22,8,18
73,2016-05-29,7,20
74,2016-06-05,8,22
75,2016-06-12,6,20
76,2016-06-19,7,20
77,2016-06-26,7,19
78,2016-07-03,6,16
79,2016-07-10,6,17
80,2016-07-17,6,17
81,2016-07-24,6,19
82,2016-07-31,8,24
83,2016-08-07,4,17
84,2016-08-14,6,17
85,2016-08-21,6,20
86,2016-08-28,5,23
87,2016-09-04,6,28
88,2016-09-11,6,32
89,2016-09-18,6,26
90,2016-09-25,5,25
91,2016-10-02,8,26
92,2016-10-09,8,29
93,2016-10-16,7,25
94,2016-10-23,7,23
95,2016-10-30,5,27
96,2016-11-06,8,20
97,2016-11-13,8,22
98,2016-11-20,8,23
99,2016-11-27,12,23
100,2016-12-04,12,23
101,2016-12-11,6,24
102,2016-12-18,8,24
103,2016-12-25,8,17
104,2017-01-01,6,20
105,2017-01-08,8,28
106,2017-01-15,7,22
107,2017-01-22,9,25
108,2017-01-29,6,26
109,2017-02-05,6,25
110,2017-02-12,8,21
111,2017-02-19,7,23
112,2017-02-26,7,25
113,2017-03-05,6,21
114,2017-03-12,6,23
115,2017-03-19,6,23
116,2017-03-26,6,25
117,2017-04-02,5,19
118,2017-04-09,8,23
119,2017-04-16,8,24
120,2017-04-23,7,19
121,2017-04-30,8,23
122,2017-05-07,9,22
123,2017-05-14,5,23
124,2017-05-21,8,20
125,2017-05-28,9,23
126,2017-06-04,8,21
127,2017-06-11,7,19
128,2017-06-18,7,15
129,2017-06-25,7,17
130,2017-07-02,7,17
131,2017-07-09,7,17
132,2017-07-16,10,17
133,2017-07-23,7,17
134,2017-07-30,8,19
135,2017-08-06,9,19
136,2017-08-13,4,17
137,2017-08-20,6,21
138,2017-08-27,5,25
139,2017-09-03,6,25
140,2017-09-10,8,30
141,2017-09-17,7,30
142,2017-09-24,7,25
143,2017-10-01,6,25
144,2017-10-08,4,27
145,2017-10-15,7,25
146,2017-10-22,7,28
147,2017-10-29,5,26
148,2017-11-05,7,29
149,2017-11-12,7,27
150,2017-11-19,5,21
151,2017-11-26,6,25
152,2017-12-03,5,23
153,2017-12-10,4,23
154,2017-12-17,5,26
155,2017-12-24,6,16
156,2017-12-31,6,20
157,2018-01-07,6,27
158,2018-01-14,6,27
159,2018-01-21,6,29
160,2018-01-28,7,28
161,2018-02-04,5,27
162,2018-02-11,4,25
163,2018-02-18,5,28
164,2018-02-25,7,24
165,2018-03-04,7,25
166,2018-03-11,8,24
167,2018-03-18,5,28
168,2018-03-25,6,19
169,2018-04-01,6,19
170,2018-04-08,7,26
171,2018-04-15,5,24
172,2018-04-22,6,22
173,2018-04-29,6,21
174,2018-05-06,6,21
175,2018-05-13,9,21
176,2018-05-20,8,19
177,2018-05-27,8,26
178,2018-06-03,6,21
179,2018-06-10,8,17
180,2018-06-17,7,19
181,2018-06-24,7,21
182,2018-07-01,8,17
183,2018-07-08,7,18
184,2018-07-15,7,19
185,2018-07-22,7,19
186,2018-07-29,8,20
187,2018-08-05,7,18
188,2018-08-12,6,17
189,2018-08-19,8,18
190,2018-08-26,6,25
191,2018-09-02,7,24
192,2018-09-09,7,25
193,2018-09-16,8,30
194,2018-09-23,7,31
195,2018-09-30,7,27
196,2018-10-07,6,30
197,2018-10-14,6,24
198,2018-10-21,6,30
199,2018-10-28,4,28
200,2018-11-04,7,24
201,2018-11-11,7,27
202,2018-11-18,13,22
203,2018-11-25,17,27
204,2018-12-02,11,26
205,2018-12-09,7,25
206,2018-12-16,10,23
207,2018-12-23,8,17
208,2018-12-30,7,19
209,2019-01-06,6,24
210,2019-01-13,5,22
211,2019-01-20,8,22
212,2019-01-27,8,20
213,2019-02-03,9,24
214,2019-02-10,8,24
215,2019-02-17,6,24
216,2019-02-24,7,23
217,2019-03-03,9,24
218,2019-03-10,5,24
219,2019-03-17,4,23
220,2019-03-24,10,24
221,2019-03-31,11,19
222,2019-04-07,9,21
223,2019-04-14,8,25
224,2019-04-21,9,21
225,2019-04-28,7,23
226,2019-05-05,10,16
227,2019-05-12,8,22
228,2019-05-19,9,24
229,2019-05-26,9,21
230,2019-06-02,9,25
231,2019-06-09,10,17
232,2019-06-16,18,21
233,2019-06-23,15,19
234,2019-06-30,11,18
235,2019-07-07,9,16
236,2019-07-14,8,19
237,2019-07-21,7,19
238,2019-07-28,10,18
239,2019-08-04,9,21
240,2019-08-11,8,18
241,2019-08-18,11,20
242,2019-08-25,10,23
243,2019-09-01,8,26
244,2019-09-08,7,31
245,2019-09-15,6,29
246,2019-09-22,5,25
247,2019-09-29,5,26
248,2019-10-06,6,27
249,2019-10-13,6,27
250,2019-10-20,6,27
251,2019-10-27,6,32
252,2019-11-03,6,32
253,2019-11-10,4,26
254,2019-11-17,7,31
255,2019-11-24,7,21
256,2019-12-01,8,29
257,2019-12-08,6,30
258,2019-12-15,6,25
259,2019-12-22,7,18
260,2019-12-29,8,18
