,date,The Rolling Stones,Alphabet
91,2016-10-02,14,49
92,2016-10-09,14,63
93,2016-10-16,11,73
94,2016-10-23,13,63
95,2016-10-30,14,60
96,2016-11-06,13,58
97,2016-11-13,19,59
98,2016-11-20,13,49
99,2016-11-27,19,54
100,2016-12-04,11,70
101,2016-12-11,10,60
102,2016-12-18,12,45
103,2016-12-25,17,58
104,2017-01-01,10,50
105,2017-01-08,15,69
106,2017-01-15,24,61
107,2017-01-22,18,75
108,2017-01-29,17,62
109,2017-02-05,14,56
110,2017-02-12,17,64
111,2017-02-19,21,60
112,2017-02-26,8,59
113,2017-03-05,15,62
114,2017-03-12,15,76
115,2017-03-19,17,57
116,2017-03-26,18,53
117,2017-04-02,14,58
118,2017-04-09,17,46
119,2017-04-16,24,68
120,2017-04-23,23,57
121,2017-04-30,7,53
122,2017-05-07,23,56
123,2017-05-14,22,69
124,2017-05-21,15,56
125,2017-05-28,14,60
126,2017-06-04,10,47
127,2017-06-11,6,39
128,2017-06-18,19,48
129,2017-06-25,11,49
130,2017-07-02,17,49
131,2017-07-09,6,44
132,2017-07-16,10,42
133,2017-07-23,13,46
134,2017-07-30,9,39
135,2017-08-06,12,54
136,2017-08-13,22,55
137,2017-08-20,10,61
138,2017-08-27,16,84
139,2017-09-03,8,74
140,2017-09-10,16,54
141,2017-09-17,16,82
142,2017-09-24,15,83
143,2017-10-01,12,79
144,2017-10-08,15,73
145,2017-10-15,19,75
146,2017-10-22,9,72
147,2017-10-29,10,65
148,2017-11-05,17,64
149,2017-11-12,13,70
150,2017-11-19,7,60
151,2017-11-26,7,49
152,2017-12-03,10,78
153,2017-12-10,16,65
154,2017-12-17,13,58
155,2017-12-24,13,53
156,2017-12-31,9,45
157,2018-01-07,14,74
158,2018-01-14,10,57
159,2018-01-21,11,68
160,2018-01-28,10,61
161,2018-02-04,8,67
162,2018-02-11,10,62
163,2018-02-18,16,74
164,2018-02-25,10,76
165,2018-03-04,15,66
166,2018-03-11,28,64
167,2018-03-18,14,52
168,2018-03-25,18,63
169,2018-04-01,9,46
170,2018-04-08,16,70
171,2018-04-15,14,58
172,2018-04-22,4,56
173,2018-04-29,18,63
174,2018-05-06,13,64
175,2018-05-13,10,56
176,2018-05-20,16,73
177,2018-05-27,20,57
178,2018-06-03,18,40
179,2018-06-10,23,37
180,2018-06-17,18,51
181,2018-06-24,21,46
182,2018-07-01,16,46
183,2018-07-08,15,38
184,2018-07-15,10,40
185,2018-07-22,9,54
186,2018-07-29,15,40
187,2018-08-05,7,35
188,2018-08-12,18,53
189,2018-08-19,12,69
190,2018-08-26,13,100
191,2018-09-02,14,66
192,2018-09-09,19,69
193,2018-09-16,19,93
194,2018-09-23,12,74
195,2018-09-30,14,75
196,2018-10-07,12,75
197,2018-10-14,4,78
198,2018-10-21,20,64
199,2018-10-28,6,67
200,2018-11-04,10,59
201,2018-11-11,13,71
202,2018-11-18,26,51
203,2018-11-25,49,65
204,2018-12-02,17,60
205,2018-12-09,24,57
206,2018-12-16,8,56
207,2018-12-23,23,47
208,2018-12-30,23,51
209,2019-01-06,16,77
210,2019-01-13,19,74
211,2019-01-20,21,58
212,2019-01-27,22,76
213,2019-02-03,20,65
214,2019-02-10,13,66
215,2019-02-17,15,63
216,2019-02-24,16,63
217,2019-03-03,18,61
218,2019-03-10,16,75
219,2019-03-17,14,66
220,2019-03-24,24,53
221,2019-03-31,31,69
222,2019-04-07,23,62
223,2019-04-14,13,51
224,2019-04-21,20,65
225,2019-04-28,27,64
226,2019-05-05,22,55
227,2019-05-12,31,60
228,2019-05-19,15,65
229,2019-05-26,15,54
230,2019-06-02,21,59
231,2019-06-09,10,40
232,2019-06-16,30,51
233,2019-06-23,36,58
234,2019-06-30,29,52
235,2019-07-07,23,39
236,2019-07-14,31,49
237,2019-07-21,42,46
238,2019-07-28,15,47
239,2019-08-04,25,52
240,2019-08-11,16,54
241,2019-08-18,27,64
242,2019-08-25,37,76
243,2019-09-01,10,59
244,2019-09-08,11,69
245,2019-09-15,15,80
246,2019-09-22,10,80
247,2019-09-29,13,68
248,2019-10-06,12,72
249,2019-10-13,21,67
250,2019-10-20,18,81
251,2019-10-27,15,80
252,2019-11-03,13,75
253,2019-11-10,13,69
254,2019-11-17,16,73
255,2019-11-24,21,48
256,2019-12-01,9,77
257,2019-12-08,8,63
258,2019-12-15,7,61
259,2019-12-22,10,37
260,2019-12-29,14,48
