,date,Pink,Alphabet
245,2019-09-15,19,48
246,2019-09-22,15,38
247,2019-09-29,20,36
248,2019-10-06,23,36
249,2019-10-13,17,44
250,2019-10-20,11,28
251,2019-10-27,8,46
252,2019-11-03,19,34
253,2019-11-10,34,40
254,2019-11-17,16,40
255,2019-11-24,15,30
256,2019-12-01,29,32
257,2019-12-08,13,43
258,2019-12-15,8,38
259,2019-12-22,9,24
260,2019-12-29,8,37
