,date,Guns N' Roses,Alphabet
244,2019-09-08,6,29
245,2019-09-15,7,26
246,2019-09-22,9,33
247,2019-09-29,7,28
248,2019-10-06,9,25
249,2019-10-13,13,28
250,2019-10-20,6,30
251,2019-10-27,5,28
252,2019-11-03,3,32
253,2019-11-10,4,27
254,2019-11-17,4,29
255,2019-11-24,5,22
256,2019-12-01,5,29
257,2019-12-08,2,24
258,2019-12-15,5,30
259,2019-12-22,6,20
260,2019-12-29,5,21
