,date,Metallica,Alphabet
0,2015-01-04,12,33
1,2015-01-11,9,42
2,2015-01-18,8,44
3,2015-01-25,11,32
4,2015-02-01,14,35
5,2015-02-08,11,37
6,2015-02-15,7,39
7,2015-02-22,11,37
8,2015-03-01,15,41
9,2015-03-08,8,33
10,2015-03-15,10,28
11,2015-03-22,21,37
12,2015-03-29,7,30
13,2015-04-05,11,33
14,2015-04-12,11,28
15,2015-04-19,15,34
16,2015-04-26,11,34
17,2015-05-03,11,25
18,2015-05-10,14,28
19,2015-05-17,12,27
20,2015-05-24,10,28
21,2015-05-31,10,26
22,2015-06-07,11,27
23,2015-06-14,17,28
24,2015-06-21,9,25
25,2015-06-28,11,33
26,2015-07-05,15,29
27,2015-07-12,9,22
28,2015-07-19,12,28
29,2015-07-26,12,16
30,2015-08-02,10,32
31,2015-08-09,7,55
32,2015-08-16,16,51
33,2015-08-23,12,44
34,2015-08-30,11,39
35,2015-09-06,9,43
36,2015-09-13,14,47
37,2015-09-20,6,38
38,2015-09-27,12,44
39,2015-10-04,13,35
40,2015-10-11,14,39
41,2015-10-18,9,47
42,2015-10-25,13,40
43,2015-11-01,11,47
44,2015-11-08,5,33
45,2015-11-15,9,31
46,2015-11-22,9,29
47,2015-11-29,13,37
48,2015-12-06,13,41
49,2015-12-13,11,32
50,2015-12-20,11,26
51,2015-12-27,17,25
52,2016-01-03,11,32
53,2016-01-10,8,30
54,2016-01-17,11,29
55,2016-01-24,9,36
56,2016-01-31,7,40
57,2016-02-07,22,33
58,2016-02-14,13,35
59,2016-02-21,10,31
60,2016-02-28,16,37
61,2016-03-06,11,26
62,2016-03-13,13,33
63,2016-03-20,13,26
64,2016-03-27,10,30
65,2016-04-03,9,29
66,2016-04-10,13,33
67,2016-04-17,10,28
68,2016-04-24,13,32
69,2016-05-01,11,28
70,2016-05-08,12,26
71,2016-05-15,13,24
72,2016-05-22,10,29
73,2016-05-29,12,22
74,2016-06-05,14,34
75,2016-06-12,10,18
76,2016-06-19,11,26
77,2016-06-26,6,26
78,2016-07-03,8,22
79,2016-07-10,10,22
80,2016-07-17,8,31
81,2016-07-24,10,26
82,2016-07-31,16,36
83,2016-08-07,11,39
84,2016-08-14,23,51
85,2016-08-21,26,38
86,2016-08-28,15,36
87,2016-09-04,13,32
88,2016-09-11,12,40
89,2016-09-18,17,36
90,2016-09-25,16,38
91,2016-10-02,13,37
92,2016-10-09,11,35
93,2016-10-16,17,32
94,2016-10-23,10,37
95,2016-10-30,15,33
96,2016-11-06,15,30
97,2016-11-13,42,39
98,2016-11-20,31,25
99,2016-11-27,16,29
100,2016-12-04,21,31
101,2016-12-11,14,31
102,2016-12-18,17,32
103,2016-12-25,18,26
104,2017-01-01,10,30
105,2017-01-08,13,31
106,2017-01-15,12,29
107,2017-01-22,16,28
108,2017-01-29,11,31
109,2017-02-05,14,28
110,2017-02-12,95,34
111,2017-02-19,20,33
112,2017-02-26,21,28
113,2017-03-05,19,33
114,2017-03-12,14,28
115,2017-03-19,14,26
116,2017-03-26,17,28
117,2017-04-02,18,25
118,2017-04-09,15,28
119,2017-04-16,15,32
120,2017-04-23,12,33
121,2017-04-30,15,34
122,2017-05-07,18,28
123,2017-05-14,13,28
124,2017-05-21,20,25
125,2017-05-28,15,27
126,2017-06-04,20,27
127,2017-06-11,19,26
128,2017-06-18,18,22
129,2017-06-25,14,25
130,2017-07-02,25,21
131,2017-07-09,28,25
132,2017-07-16,12,27
133,2017-07-23,13,21
134,2017-07-30,18,32
135,2017-08-06,20,38
136,2017-08-13,14,40
137,2017-08-20,14,32
138,2017-08-27,11,39
139,2017-09-03,11,34
140,2017-09-10,17,38
141,2017-09-17,11,42
142,2017-09-24,13,34
143,2017-10-01,11,40
144,2017-10-08,11,33
145,2017-10-15,14,36
146,2017-10-22,8,37
147,2017-10-29,8,36
148,2017-11-05,14,32
149,2017-11-12,10,37
150,2017-11-19,7,24
151,2017-11-26,9,36
152,2017-12-03,13,35
153,2017-12-10,11,26
154,2017-12-17,14,23
155,2017-12-24,11,27
156,2017-12-31,12,23
157,2018-01-07,10,32
158,2018-01-14,8,29
159,2018-01-21,10,33
160,2018-01-28,7,34
161,2018-02-04,11,40
162,2018-02-11,9,35
163,2018-02-18,12,33
164,2018-02-25,55,39
165,2018-03-04,22,33
166,2018-03-11,17,28
167,2018-03-18,12,34
168,2018-03-25,13,37
169,2018-04-01,14,28
170,2018-04-08,19,37
171,2018-04-15,13,34
172,2018-04-22,9,33
173,2018-04-29,15,27
174,2018-05-06,15,33
175,2018-05-13,15,35
176,2018-05-20,10,26
177,2018-05-27,10,27
178,2018-06-03,16,25
179,2018-06-10,9,25
180,2018-06-17,9,31
181,2018-06-24,16,24
182,2018-07-01,13,27
183,2018-07-08,10,29
184,2018-07-15,13,29
185,2018-07-22,12,27
186,2018-07-29,13,27
187,2018-08-05,13,39
188,2018-08-12,14,42
189,2018-08-19,14,41
190,2018-08-26,17,40
191,2018-09-02,16,33
192,2018-09-09,16,41
193,2018-09-16,17,39
194,2018-09-23,16,35
195,2018-09-30,11,43
196,2018-10-07,12,34
197,2018-10-14,15,31
198,2018-10-21,14,33
199,2018-10-28,17,34
200,2018-11-04,15,29
201,2018-11-11,15,34
202,2018-11-18,13,29
203,2018-11-25,15,33
204,2018-12-02,15,32
205,2018-12-09,18,36
206,2018-12-16,17,31
207,2018-12-23,16,26
208,2018-12-30,24,27
209,2019-01-06,22,32
210,2019-01-13,29,32
211,2019-01-20,100,39
212,2019-01-27,22,42
213,2019-02-03,11,34
214,2019-02-10,16,36
215,2019-02-17,11,29
216,2019-02-24,12,31
217,2019-03-03,11,33
218,2019-03-10,18,26
219,2019-03-17,16,29
