,date,Metallica,Alphabet
0,2015-01-04,0,25
1,2015-01-11,0,23
2,2015-01-18,17,26
3,2015-01-25,19,15
4,2015-02-01,8,34
5,2015-02-08,11,13
6,2015-02-15,13,33
7,2015-02-22,0,30
8,2015-03-01,0,41
9,2015-03-08,10,16
10,2015-03-15,6,20
11,2015-03-22,8,34
12,2015-03-29,0,0
13,2015-04-05,0,11
14,2015-04-12,0,16
15,2015-04-19,0,26
16,2015-04-26,7,35
17,2015-05-03,0,19
18,2015-05-10,23,11
19,2015-05-17,0,15
20,2015-05-24,13,19
21,2015-05-31,0,16
22,2015-06-07,11,26
23,2015-06-14,18,18
24,2015-06-21,25,13
25,2015-06-28,0,35
26,2015-07-05,0,0
27,2015-07-12,0,19
28,2015-07-19,0,23
29,2015-07-26,0,19
30,2015-08-02,0,9
31,2015-08-09,0,37
32,2015-08-16,0,26
33,2015-08-23,0,0
34,2015-08-30,0,18
35,2015-09-06,10,38
36,2015-09-13,12,42
37,2015-09-20,0,25
38,2015-09-27,17,35
39,2015-10-04,8,56
40,2015-10-11,6,31
41,2015-10-18,0,27
42,2015-10-25,0,20
43,2015-11-01,18,30
44,2015-11-08,0,23
45,2015-11-15,23,31
46,2015-11-22,0,29
47,2015-11-29,0,22
48,2015-12-06,16,7
49,2015-12-13,10,20
50,2015-12-20,0,9
51,2015-12-27,6,31
52,2016-01-03,5,18
53,2016-01-10,14,12
54,2016-01-17,21,11
55,2016-01-24,0,11
56,2016-01-31,0,31
57,2016-02-07,0,18
58,2016-02-14,0,24
59,2016-02-21,8,10
60,2016-02-28,9,25
61,2016-03-06,0,32
62,2016-03-13,0,21
63,2016-03-20,0,26
64,2016-03-27,0,11
65,2016-04-03,0,20
66,2016-04-10,8,15
67,2016-04-17,0,15
68,2016-04-24,0,33
69,2016-05-01,9,4
70,2016-05-08,0,22
71,2016-05-15,5,17
72,2016-05-22,0,11
73,2016-05-29,6,25
74,2016-06-05,5,11
75,2016-06-12,0,28
76,2016-06-19,10,13
77,2016-06-26,7,24
78,2016-07-03,11,21
79,2016-07-10,6,9
80,2016-07-17,14,13
