,date,U2,Alphabet
0,2015-01-04,22,72
1,2015-01-11,15,69
2,2015-01-18,17,71
3,2015-01-25,17,93
4,2015-02-01,12,75
5,2015-02-08,14,67
6,2015-02-15,14,62
7,2015-02-22,16,56
8,2015-03-01,13,69
9,2015-03-08,12,69
10,2015-03-15,15,58
11,2015-03-22,17,60
12,2015-03-29,15,57
13,2015-04-05,21,46
14,2015-04-12,18,69
15,2015-04-19,14,71
16,2015-04-26,18,55
17,2015-05-03,17,56
18,2015-05-10,32,64
19,2015-05-17,27,53
20,2015-05-24,33,47
21,2015-05-31,19,56
22,2015-06-07,19,58
23,2015-06-14,13,47
24,2015-06-21,22,45
25,2015-06-28,22,50
26,2015-07-05,23,49
27,2015-07-12,23,53
28,2015-07-19,24,39
29,2015-07-26,21,50
30,2015-08-02,19,49
31,2015-08-09,13,100
32,2015-08-16,14,72
33,2015-08-23,10,86
34,2015-08-30,8,86
35,2015-09-06,14,74
36,2015-09-13,13,70
37,2015-09-20,9,72
38,2015-09-27,11,79
39,2015-10-04,10,79
40,2015-10-11,3,69
41,2015-10-18,11,87
42,2015-10-25,13,74
43,2015-11-01,8,76
44,2015-11-08,17,65
45,2015-11-15,8,67
46,2015-11-22,7,47
47,2015-11-29,9,75
48,2015-12-06,18,73
49,2015-12-13,16,59
50,2015-12-20,8,48
51,2015-12-27,14,39
52,2016-01-03,9,47
53,2016-01-10,9,59
54,2016-01-17,9,56
55,2016-01-24,8,70
56,2016-01-31,14,66
57,2016-02-07,14,65
58,2016-02-14,6,62
59,2016-02-21,10,61
60,2016-02-28,9,62
61,2016-03-06,7,58
62,2016-03-13,9,55
63,2016-03-20,12,59
64,2016-03-27,11,48
65,2016-04-03,12,64
66,2016-04-10,10,62
67,2016-04-17,13,57
68,2016-04-24,7,51
69,2016-05-01,11,44
70,2016-05-08,8,57
71,2016-05-15,10,55
72,2016-05-22,12,56
73,2016-05-29,8,54
74,2016-06-05,8,48
75,2016-06-12,8,53
76,2016-06-19,9,50
77,2016-06-26,9,44
78,2016-07-03,8,39
79,2016-07-10,14,39
80,2016-07-17,11,43
81,2016-07-24,7,50
82,2016-07-31,7,62
83,2016-08-07,15,46
84,2016-08-14,11,59
85,2016-08-21,11,68
86,2016-08-28,7,76
87,2016-09-04,10,70
88,2016-09-11,7,80
89,2016-09-18,9,74
90,2016-09-25,12,74
91,2016-10-02,10,58
92,2016-10-09,10,60
93,2016-10-16,11,65
94,2016-10-23,9,60
95,2016-10-30,7,56
96,2016-11-06,7,47
97,2016-11-13,7,61
98,2016-11-20,8,57
99,2016-11-27,10,66
100,2016-12-04,7,64
101,2016-12-11,5,63
102,2016-12-18,5,50
103,2016-12-25,5,42
104,2017-01-01,10,56
105,2017-01-08,70,48
106,2017-01-15,35,54
107,2017-01-22,18,63
108,2017-01-29,14,63
109,2017-02-05,17,73
110,2017-02-12,16,68
111,2017-02-19,19,65
112,2017-02-26,10,54
113,2017-03-05,15,60
114,2017-03-12,14,56
115,2017-03-19,17,54
116,2017-03-26,13,58
117,2017-04-02,12,53
118,2017-04-09,18,51
119,2017-04-16,13,52
120,2017-04-23,16,59
121,2017-04-30,9,51
122,2017-05-07,15,52
123,2017-05-14,24,56
124,2017-05-21,27,60
125,2017-05-28,21,60
126,2017-06-04,37,52
127,2017-06-11,34,46
128,2017-06-18,36,47
129,2017-06-25,28,48
130,2017-07-02,22,41
131,2017-07-09,20,50
132,2017-07-16,12,47
133,2017-07-23,15,44
134,2017-07-30,9,39
135,2017-08-06,14,45
136,2017-08-13,10,50
137,2017-08-20,9,57
138,2017-08-27,11,71
139,2017-09-03,17,60
140,2017-09-10,13,73
141,2017-09-17,15,78
142,2017-09-24,11,73
143,2017-10-01,7,67
144,2017-10-08,8,75
145,2017-10-15,10,67
146,2017-10-22,7,65
147,2017-10-29,14,61
148,2017-11-05,14,66
149,2017-11-12,13,70
150,2017-11-19,9,46
151,2017-11-26,13,69
152,2017-12-03,26,55
153,2017-12-10,13,63
154,2017-12-17,19,53
155,2017-12-24,17,50
156,2017-12-31,16,51
157,2018-01-07,11,57
158,2018-01-14,12,47
159,2018-01-21,11,65
160,2018-01-28,24,74
161,2018-02-04,8,69
162,2018-02-11,13,69
163,2018-02-18,10,69
164,2018-02-25,9,63
165,2018-03-04,12,57
166,2018-03-11,13,66
167,2018-03-18,12,58
168,2018-03-25,11,59
