,date,Metallica,Alphabet
0,2015-01-04,9,33
1,2015-01-11,11,35
2,2015-01-18,14,34
3,2015-01-25,11,34
4,2015-02-01,11,33
5,2015-02-08,13,34
6,2015-02-15,10,32
7,2015-02-22,11,34
8,2015-03-01,11,35
9,2015-03-08,11,31
10,2015-03-15,12,34
11,2015-03-22,11,31
12,2015-03-29,11,29
13,2015-04-05,10,29
14,2015-04-12,12,34
15,2015-04-19,11,33
16,2015-04-26,13,31
17,2015-05-03,12,32
18,2015-05-10,13,33
19,2015-05-17,11,31
20,2015-05-24,11,33
21,2015-05-31,11,34
22,2015-06-07,11,26
23,2015-06-14,14,27
24,2015-06-21,9,29
25,2015-06-28,9,28
26,2015-07-05,10,30
27,2015-07-12,10,28
28,2015-07-19,11,29
29,2015-07-26,11,27
30,2015-08-02,12,29
31,2015-08-09,9,94
32,2015-08-16,9,48
33,2015-08-23,9,47
34,2015-08-30,11,51
35,2015-09-06,9,42
36,2015-09-13,12,42
37,2015-09-20,10,43
38,2015-09-27,10,43
39,2015-10-04,9,45
40,2015-10-11,10,40
41,2015-10-18,9,42
42,2015-10-25,10,38
43,2015-11-01,25,37
44,2015-11-08,13,38
45,2015-11-15,12,38
46,2015-11-22,10,30
47,2015-11-29,11,36
48,2015-12-06,11,35
49,2015-12-13,11,36
50,2015-12-20,13,28
51,2015-12-27,13,27
52,2016-01-03,13,34
53,2016-01-10,14,33
54,2016-01-17,14,31
55,2016-01-24,16,36
56,2016-01-31,34,46
57,2016-02-07,46,36
58,2016-02-14,13,37
59,2016-02-21,11,34
60,2016-02-28,10,34
61,2016-03-06,10,34
62,2016-03-13,11,34
63,2016-03-20,12,33
64,2016-03-27,12,34
65,2016-04-03,11,34
66,2016-04-10,14,33
67,2016-04-17,13,35
68,2016-04-24,13,36
69,2016-05-01,13,34
70,2016-05-08,12,34
71,2016-05-15,11,36
72,2016-05-22,12,33
73,2016-05-29,11,33
74,2016-06-05,14,33
75,2016-06-12,10,28
