,date,Metallica,Alphabet
0,2015-01-04,7,32
1,2015-01-11,12,24
2,2015-01-18,10,25
3,2015-01-25,4,27
4,2015-02-01,4,33
5,2015-02-08,9,39
6,2015-02-15,7,22
7,2015-02-22,9,24
8,2015-03-01,17,24
9,2015-03-08,7,36
10,2015-03-15,10,26
11,2015-03-22,9,23
12,2015-03-29,11,30
13,2015-04-05,3,26
14,2015-04-12,7,29
15,2015-04-19,7,12
16,2015-04-26,8,15
17,2015-05-03,23,34
18,2015-05-10,8,25
19,2015-05-17,11,28
20,2015-05-24,9,22
21,2015-05-31,7,27
22,2015-06-07,7,24
23,2015-06-14,12,30
24,2015-06-21,11,19
25,2015-06-28,5,11
26,2015-07-05,4,13
27,2015-07-12,0,16
28,2015-07-19,0,13
29,2015-07-26,7,17
30,2015-08-02,17,24
31,2015-08-09,11,48
32,2015-08-16,7,48
33,2015-08-23,18,44
34,2015-08-30,8,42
35,2015-09-06,3,40
36,2015-09-13,12,43
37,2015-09-20,0,35
38,2015-09-27,3,39
39,2015-10-04,9,39
40,2015-10-11,8,27
41,2015-10-18,13,31
42,2015-10-25,9,24
43,2015-11-01,5,17
44,2015-11-08,0,35
45,2015-11-15,4,34
46,2015-11-22,10,23
47,2015-11-29,12,28
48,2015-12-06,13,25
49,2015-12-13,10,24
50,2015-12-20,13,26
51,2015-12-27,0,14
52,2016-01-03,6,27
53,2016-01-10,10,22
54,2016-01-17,15,24
55,2016-01-24,5,21
56,2016-01-31,6,29
57,2016-02-07,9,20
58,2016-02-14,4,31
59,2016-02-21,10,24
60,2016-02-28,8,25
61,2016-03-06,7,28
62,2016-03-13,9,22
63,2016-03-20,10,23
64,2016-03-27,3,23
65,2016-04-03,10,29
66,2016-04-10,7,17
67,2016-04-17,7,26
68,2016-04-24,12,26
69,2016-05-01,7,21
70,2016-05-08,9,20
71,2016-05-15,7,26
72,2016-05-22,0,17
73,2016-05-29,8,15
74,2016-06-05,7,22
75,2016-06-12,8,15
76,2016-06-19,5,14
77,2016-06-26,5,11
78,2016-07-03,14,15
79,2016-07-10,0,20
80,2016-07-17,6,14
81,2016-07-24,12,16
82,2016-07-31,3,7
83,2016-08-07,8,18
84,2016-08-14,20,21
85,2016-08-21,9,29
86,2016-08-28,4,34
87,2016-09-04,7,30
88,2016-09-11,10,26
89,2016-09-18,7,31
90,2016-09-25,17,33
91,2016-10-02,5,29
92,2016-10-09,9,27
93,2016-10-16,10,26
94,2016-10-23,12,30
95,2016-10-30,10,30
96,2016-11-06,7,29
97,2016-11-13,28,28
98,2016-11-20,22,21
99,2016-11-27,16,26
100,2016-12-04,11,23
101,2016-12-11,11,31
102,2016-12-18,18,24
103,2016-12-25,9,21
104,2017-01-01,11,34
105,2017-01-08,8,21
106,2017-01-15,10,30
107,2017-01-22,12,30
108,2017-01-29,8,34
109,2017-02-05,15,29
110,2017-02-12,54,21
111,2017-02-19,17,25
112,2017-02-26,14,29
113,2017-03-05,5,35
114,2017-03-12,9,27
115,2017-03-19,6,21
116,2017-03-26,15,31
117,2017-04-02,14,22
118,2017-04-09,11,28
119,2017-04-16,10,25
120,2017-04-23,10,34
121,2017-04-30,9,25
122,2017-05-07,12,18
123,2017-05-14,15,24
124,2017-05-21,14,24
125,2017-05-28,16,25
126,2017-06-04,16,18
127,2017-06-11,16,23
128,2017-06-18,14,21
129,2017-06-25,12,23
130,2017-07-02,7,21
131,2017-07-09,8,16
132,2017-07-16,7,12
133,2017-07-23,12,16
134,2017-07-30,6,18
135,2017-08-06,18,20
136,2017-08-13,9,33
137,2017-08-20,12,27
138,2017-08-27,0,34
139,2017-09-03,8,27
140,2017-09-10,4,31
141,2017-09-17,8,16
142,2017-09-24,12,32
143,2017-10-01,10,41
144,2017-10-08,5,21
145,2017-10-15,13,18
146,2017-10-22,7,28
147,2017-10-29,8,26
148,2017-11-05,2,24
149,2017-11-12,7,31
150,2017-11-19,7,30
151,2017-11-26,7,24
152,2017-12-03,5,31
153,2017-12-10,7,19
154,2017-12-17,6,21
155,2017-12-24,15,14
156,2017-12-31,9,18
157,2018-01-07,8,34
158,2018-01-14,7,24
159,2018-01-21,6,27
160,2018-01-28,8,34
161,2018-02-04,8,19
162,2018-02-11,5,29
163,2018-02-18,6,29
164,2018-02-25,63,26
165,2018-03-04,16,27
166,2018-03-11,14,23
167,2018-03-18,8,27
168,2018-03-25,10,26
169,2018-04-01,16,19
170,2018-04-08,10,24
171,2018-04-15,9,18
172,2018-04-22,7,23
173,2018-04-29,11,19
174,2018-05-06,11,16
175,2018-05-13,6,19
176,2018-05-20,12,16
177,2018-05-27,10,15
178,2018-06-03,10,18
179,2018-06-10,11,22
180,2018-06-17,12,13
181,2018-06-24,7,15
182,2018-07-01,9,25
183,2018-07-08,14,20
184,2018-07-15,9,25
185,2018-07-22,6,20
186,2018-07-29,4,20
187,2018-08-05,13,23
188,2018-08-12,17,25
189,2018-08-19,7,38
190,2018-08-26,7,35
191,2018-09-02,15,28
192,2018-09-09,12,27
193,2018-09-16,8,23
194,2018-09-23,5,29
195,2018-09-30,9,30
196,2018-10-07,11,35
197,2018-10-14,11,24
198,2018-10-21,6,25
199,2018-10-28,12,30
200,2018-11-04,8,27
201,2018-11-11,13,23
202,2018-11-18,11,20
203,2018-11-25,13,25
204,2018-12-02,18,32
205,2018-12-09,15,21
206,2018-12-16,16,19
207,2018-12-23,18,16
208,2018-12-30,22,23
209,2019-01-06,20,26
210,2019-01-13,55,29
211,2019-01-20,100,28
212,2019-01-27,21,23
213,2019-02-03,13,30
214,2019-02-10,12,25
215,2019-02-17,4,21
216,2019-02-24,6,25
217,2019-03-03,12,27
218,2019-03-10,11,22
219,2019-03-17,16,22
220,2019-03-24,5,29
221,2019-03-31,5,29
222,2019-04-07,8,26
223,2019-04-14,5,19
224,2019-04-21,6,29
225,2019-04-28,6,28
226,2019-05-05,9,14
227,2019-05-12,6,22
228,2019-05-19,9,17
229,2019-05-26,9,19
230,2019-06-02,7,17
231,2019-06-09,8,24
232,2019-06-16,6,26
233,2019-06-23,3,20
234,2019-06-30,13,19
235,2019-07-07,5,13
236,2019-07-14,10,18
237,2019-07-21,12,18
238,2019-07-28,4,18
239,2019-08-04,4,24
240,2019-08-11,6,33
241,2019-08-18,6,31
242,2019-08-25,6,27
243,2019-09-01,9,29
244,2019-09-08,9,26
245,2019-09-15,10,30
246,2019-09-22,8,30
247,2019-09-29,9,32
248,2019-10-06,6,31
249,2019-10-13,9,25
250,2019-10-20,4,26
251,2019-10-27,11,28
252,2019-11-03,12,35
253,2019-11-10,5,38
254,2019-11-17,2,20
255,2019-11-24,11,22
256,2019-12-01,9,26
257,2019-12-08,4,20
258,2019-12-15,5,28
259,2019-12-22,10,21
260,2019-12-29,5,24
