,date,U2,Alphabet
245,2019-09-15,3,29
246,2019-09-22,4,31
247,2019-09-29,4,27
248,2019-10-06,3,26
249,2019-10-13,3,30
250,2019-10-20,5,30
251,2019-10-27,5,30
252,2019-11-03,4,28
253,2019-11-10,4,30
254,2019-11-17,4,27
255,2019-11-24,4,24
256,2019-12-01,4,26
257,2019-12-08,5,27
258,2019-12-15,4,23
259,2019-12-22,5,20
260,2019-12-29,5,23
