,date,Metallica,Alphabet
0,2015-01-04,0,11
1,2015-01-11,0,6
2,2015-01-18,5,15
3,2015-01-25,0,10
4,2015-02-01,4,13
5,2015-02-08,6,6
6,2015-02-15,3,0
7,2015-02-22,0,9
8,2015-03-01,3,6
9,2015-03-08,3,8
10,2015-03-15,0,5
11,2015-03-22,0,8
12,2015-03-29,0,11
13,2015-04-05,0,16
14,2015-04-12,0,14
15,2015-04-19,0,0
16,2015-04-26,0,6
17,2015-05-03,0,13
18,2015-05-10,3,8
19,2015-05-17,0,0
20,2015-05-24,0,3
21,2015-05-31,9,4
22,2015-06-07,0,4
23,2015-06-14,6,19
24,2015-06-21,0,12
25,2015-06-28,0,12
26,2015-07-05,4,0
27,2015-07-12,6,10
28,2015-07-19,0,0
29,2015-07-26,6,12
30,2015-08-02,4,8
31,2015-08-09,12,9
32,2015-08-16,0,9
33,2015-08-23,0,7
34,2015-08-30,4,16
35,2015-09-06,0,13
36,2015-09-13,0,3
37,2015-09-20,7,14
38,2015-09-27,0,10
39,2015-10-04,4,18
40,2015-10-11,0,8
41,2015-10-18,0,7
42,2015-10-25,4,9
43,2015-11-01,4,12
44,2015-11-08,0,15
45,2015-11-15,5,9
46,2015-11-22,0,7
47,2015-11-29,0,7
48,2015-12-06,0,15
49,2015-12-13,4,10
50,2015-12-20,0,8
51,2015-12-27,8,8
52,2016-01-03,5,4
53,2016-01-10,2,2
54,2016-01-17,4,7
55,2016-01-24,7,7
56,2016-01-31,6,10
57,2016-02-07,8,6
58,2016-02-14,5,5
59,2016-02-21,0,9
60,2016-02-28,4,8
61,2016-03-06,3,0
62,2016-03-13,9,8
63,2016-03-20,15,4
64,2016-03-27,6,5
65,2016-04-03,0,17
66,2016-04-10,6,6
67,2016-04-17,3,7
68,2016-04-24,2,12
69,2016-05-01,2,15
70,2016-05-08,7,5
71,2016-05-15,0,11
72,2016-05-22,8,5
73,2016-05-29,6,12
74,2016-06-05,5,0
75,2016-06-12,6,9
76,2016-06-19,6,6
77,2016-06-26,3,3
78,2016-07-03,12,9
79,2016-07-10,13,4
80,2016-07-17,5,8
81,2016-07-24,3,7
82,2016-07-31,0,4
83,2016-08-07,9,8
84,2016-08-14,12,0
85,2016-08-21,9,9
86,2016-08-28,6,7
87,2016-09-04,0,11
88,2016-09-11,14,10
89,2016-09-18,11,11
90,2016-09-25,11,12
91,2016-10-02,2,10
92,2016-10-09,6,5
93,2016-10-16,4,6
94,2016-10-23,2,11
95,2016-10-30,0,9
96,2016-11-06,6,4
97,2016-11-13,19,8
98,2016-11-20,8,5
99,2016-11-27,7,9
100,2016-12-04,0,5
101,2016-12-11,11,9
