,date,Bruno Mars,Alphabet
244,2019-09-08,9,28
245,2019-09-15,9,25
246,2019-09-22,8,28
247,2019-09-29,6,27
248,2019-10-06,7,26
249,2019-10-13,8,27
250,2019-10-20,7,25
251,2019-10-27,7,29
252,2019-11-03,7,27
253,2019-11-10,6,26
254,2019-11-17,8,27
255,2019-11-24,6,19
256,2019-12-01,7,28
257,2019-12-08,7,27
258,2019-12-15,7,23
259,2019-12-22,8,20
260,2019-12-29,8,21
