,date,U2,Alphabet
0,2015-01-04,12,52
1,2015-01-11,20,35
2,2015-01-18,24,48
3,2015-01-25,0,69
4,2015-02-01,18,18
5,2015-02-08,15,79
6,2015-02-15,0,48
7,2015-02-22,0,33
8,2015-03-01,21,89
9,2015-03-08,12,48
10,2015-03-15,0,53
11,2015-03-22,23,42
12,2015-03-29,9,61
13,2015-04-05,12,51
14,2015-04-12,0,54
15,2015-04-19,13,43
16,2015-04-26,25,16
17,2015-05-03,9,61
18,2015-05-10,37,56
19,2015-05-17,14,74
20,2015-05-24,18,60
21,2015-05-31,39,41
22,2015-06-07,22,49
23,2015-06-14,0,43
24,2015-06-21,24,37
25,2015-06-28,23,37
26,2015-07-05,0,42
27,2015-07-12,22,33
28,2015-07-19,28,27
29,2015-07-26,20,39
30,2015-08-02,0,41
31,2015-08-09,14,91
32,2015-08-16,0,55
33,2015-08-23,18,68
34,2015-08-30,24,67
35,2015-09-06,20,81
36,2015-09-13,9,60
37,2015-09-20,20,40
38,2015-09-27,8,66
39,2015-10-04,8,56
40,2015-10-11,26,68
41,2015-10-18,0,74
42,2015-10-25,0,100
43,2015-11-01,16,66
44,2015-11-08,8,72
45,2015-11-15,25,70
46,2015-11-22,15,35
47,2015-11-29,0,89
48,2015-12-06,9,92
49,2015-12-13,34,53
50,2015-12-20,9,38
51,2015-12-27,0,35
52,2016-01-03,24,54
53,2016-01-10,17,57
54,2016-01-17,13,56
55,2016-01-24,0,61
56,2016-01-31,24,65
57,2016-02-07,0,48
58,2016-02-14,0,44
59,2016-02-21,18,65
60,2016-02-28,19,69
61,2016-03-06,21,49
62,2016-03-13,19,52
63,2016-03-20,0,35
64,2016-03-27,0,39
65,2016-04-03,7,55
66,2016-04-10,10,65
67,2016-04-17,12,74
68,2016-04-24,0,42
69,2016-05-01,0,94
70,2016-05-08,13,58
71,2016-05-15,10,55
72,2016-05-22,18,56
73,2016-05-29,10,54
74,2016-06-05,13,48
75,2016-06-12,9,38
76,2016-06-19,12,39
77,2016-06-26,13,50
78,2016-07-03,9,21
79,2016-07-10,8,44
80,2016-07-17,7,30
81,2016-07-24,14,42
82,2016-07-31,0,42
83,2016-08-07,14,43
84,2016-08-14,20,35
85,2016-08-21,8,77
86,2016-08-28,10,68
87,2016-09-04,7,81
88,2016-09-11,11,46
89,2016-09-18,14,39
90,2016-09-25,8,58
91,2016-10-02,6,41
92,2016-10-09,0,54
93,2016-10-16,0,56
94,2016-10-23,0,66
95,2016-10-30,0,71
96,2016-11-06,5,59
97,2016-11-13,8,66
98,2016-11-20,9,49
99,2016-11-27,0,60
100,2016-12-04,8,50
101,2016-12-11,0,59
102,2016-12-18,17,65
103,2016-12-25,16,40
104,2017-01-01,0,65
105,2017-01-08,41,59
106,2017-01-15,25,74
107,2017-01-22,5,57
108,2017-01-29,21,39
109,2017-02-05,6,47
110,2017-02-12,9,48
111,2017-02-19,25,63
112,2017-02-26,11,46
113,2017-03-05,9,47
