,date,Bruno Mars,Alphabet
244,2019-09-08,15,47
245,2019-09-15,0,41
246,2019-09-22,9,30
247,2019-09-29,3,48
248,2019-10-06,6,52
249,2019-10-13,9,44
250,2019-10-20,11,53
251,2019-10-27,8,34
252,2019-11-03,4,39
253,2019-11-10,13,43
254,2019-11-17,13,45
255,2019-11-24,0,7
256,2019-12-01,0,34
257,2019-12-08,15,37
258,2019-12-15,0,22
259,2019-12-22,7,4
260,2019-12-29,11,30
