,date,Ed Sheeran,Alphabet
91,2016-10-02,4,26
92,2016-10-09,6,21
93,2016-10-16,6,24
94,2016-10-23,5,22
95,2016-10-30,4,27
96,2016-11-06,4,19
97,2016-11-13,3,23
98,2016-11-20,4,18
99,2016-11-27,5,23
100,2016-12-04,4,23
101,2016-12-11,7,20
102,2016-12-18,4,18
103,2016-12-25,3,15
104,2017-01-01,21,18
105,2017-01-08,17,22
106,2017-01-15,12,21
107,2017-01-22,14,22
108,2017-01-29,15,25
109,2017-02-05,14,23
110,2017-02-12,45,21
111,2017-02-19,25,21
112,2017-02-26,31,18
113,2017-03-05,74,17
114,2017-03-12,59,16
115,2017-03-19,42,16
116,2017-03-26,35,21
117,2017-04-02,25,16
118,2017-04-09,21,20
119,2017-04-16,20,20
120,2017-04-23,19,20
121,2017-04-30,21,18
122,2017-05-07,17,19
123,2017-05-14,16,21
124,2017-05-21,23,19
125,2017-05-28,18,18
126,2017-06-04,24,19
127,2017-06-11,22,19
128,2017-06-18,24,14
129,2017-06-25,49,15
130,2017-07-02,26,17
131,2017-07-09,20,15
132,2017-07-16,58,16
133,2017-07-23,23,19
134,2017-07-30,14,14
135,2017-08-06,16,16
136,2017-08-13,16,20
137,2017-08-20,17,28
138,2017-08-27,19,27
139,2017-09-03,16,25
140,2017-09-10,40,25
141,2017-09-17,32,26
142,2017-09-24,18,29
143,2017-10-01,19,24
144,2017-10-08,19,24
145,2017-10-15,40,24
146,2017-10-22,24,27
147,2017-10-29,19,26
148,2017-11-05,20,24
149,2017-11-12,23,25
150,2017-11-19,10,21
151,2017-11-26,20,24
152,2017-12-03,37,23
153,2017-12-10,34,24
154,2017-12-17,33,20
155,2017-12-24,31,16
156,2017-12-31,31,19
157,2018-01-07,29,24
158,2018-01-14,30,18
159,2018-01-21,48,25
160,2018-01-28,37,24
161,2018-02-04,30,23
162,2018-02-11,26,21
163,2018-02-18,24,19
164,2018-02-25,29,18
165,2018-03-04,20,22
166,2018-03-11,24,23
167,2018-03-18,18,25
168,2018-03-25,17,23
169,2018-04-01,15,21
170,2018-04-08,13,22
171,2018-04-15,18,23
172,2018-04-22,16,26
173,2018-04-29,17,22
174,2018-05-06,17,18
175,2018-05-13,14,17
176,2018-05-20,20,16
177,2018-05-27,13,18
178,2018-06-03,14,16
179,2018-06-10,14,17
180,2018-06-17,10,19
181,2018-06-24,19,18
182,2018-07-01,15,15
183,2018-07-08,12,18
184,2018-07-15,17,14
185,2018-07-22,17,17
186,2018-07-29,15,16
187,2018-08-05,15,16
188,2018-08-12,15,21
189,2018-08-19,19,31
190,2018-08-26,25,29
191,2018-09-02,100,30
192,2018-09-09,25,24
193,2018-09-16,15,25
194,2018-09-23,17,23
195,2018-09-30,21,24
196,2018-10-07,64,21
197,2018-10-14,52,23
198,2018-10-21,13,30
199,2018-10-28,11,27
200,2018-11-04,10,18
201,2018-11-11,6,24
202,2018-11-18,12,16
203,2018-11-25,9,20
204,2018-12-02,8,27
205,2018-12-09,8,20
206,2018-12-16,8,20
207,2018-12-23,8,18
208,2018-12-30,5,22
209,2019-01-06,9,21
210,2019-01-13,9,22
211,2019-01-20,7,23
212,2019-01-27,9,22
213,2019-02-03,10,23
214,2019-02-10,10,18
215,2019-02-17,9,20
216,2019-02-24,10,24
217,2019-03-03,5,19
218,2019-03-10,8,21
219,2019-03-17,8,20
220,2019-03-24,7,22
221,2019-03-31,8,21
222,2019-04-07,7,18
223,2019-04-14,9,20
224,2019-04-21,6,19
225,2019-04-28,9,25
226,2019-05-05,11,21
227,2019-05-12,9,20
228,2019-05-19,10,17
229,2019-05-26,12,16
230,2019-06-02,10,16
231,2019-06-09,8,17
232,2019-06-16,11,20
233,2019-06-23,15,15
234,2019-06-30,15,12
235,2019-07-07,26,15
236,2019-07-14,22,17
237,2019-07-21,15,17
238,2019-07-28,12,17
239,2019-08-04,13,17
240,2019-08-11,13,22
241,2019-08-18,9,27
242,2019-08-25,10,30
243,2019-09-01,13,23
244,2019-09-08,7,27
245,2019-09-15,9,26
246,2019-09-22,10,25
247,2019-09-29,10,22
248,2019-10-06,12,17
249,2019-10-13,8,23
250,2019-10-20,8,28
251,2019-10-27,8,27
252,2019-11-03,8,25
253,2019-11-10,7,22
254,2019-11-17,9,26
255,2019-11-24,10,19
256,2019-12-01,7,23
257,2019-12-08,8,24
258,2019-12-15,5,20
259,2019-12-22,9,15
260,2019-12-29,10,20
