,date,U2,Alphabet
0,2015-01-04,15,35
1,2015-01-11,14,38
2,2015-01-18,14,36
3,2015-01-25,16,36
4,2015-02-01,15,35
5,2015-02-08,15,36
6,2015-02-15,12,34
7,2015-02-22,13,37
8,2015-03-01,12,37
9,2015-03-08,14,33
10,2015-03-15,13,36
11,2015-03-22,11,33
12,2015-03-29,13,31
13,2015-04-05,13,31
14,2015-04-12,11,36
15,2015-04-19,12,35
16,2015-04-26,14,33
17,2015-05-03,22,35
18,2015-05-10,36,35
19,2015-05-17,51,33
20,2015-05-24,68,35
21,2015-05-31,41,36
22,2015-06-07,15,28
23,2015-06-14,14,29
24,2015-06-21,13,30
25,2015-06-28,14,30
26,2015-07-05,14,32
27,2015-07-12,11,30
28,2015-07-19,14,30
29,2015-07-26,14,29
30,2015-08-02,10,30
31,2015-08-09,11,100
32,2015-08-16,9,52
33,2015-08-23,10,50
34,2015-08-30,10,54
35,2015-09-06,10,45
36,2015-09-13,10,44
37,2015-09-20,9,45
38,2015-09-27,9,46
39,2015-10-04,9,48
40,2015-10-11,9,42
41,2015-10-18,8,45
42,2015-10-25,8,41
43,2015-11-01,8,40
44,2015-11-08,14,40
45,2015-11-15,11,40
46,2015-11-22,10,32
47,2015-11-29,9,38
48,2015-12-06,19,37
49,2015-12-13,12,38
50,2015-12-20,10,30
51,2015-12-27,10,29
52,2016-01-03,7,36
53,2016-01-10,9,35
54,2016-01-17,8,33
55,2016-01-24,9,38
56,2016-01-31,8,49
57,2016-02-07,9,38
58,2016-02-14,8,39
59,2016-02-21,7,36
60,2016-02-28,7,37
61,2016-03-06,7,36
62,2016-03-13,9,37
63,2016-03-20,7,35
64,2016-03-27,9,37
65,2016-04-03,8,36
66,2016-04-10,8,35
67,2016-04-17,9,37
68,2016-04-24,7,38
69,2016-05-01,8,36
70,2016-05-08,9,36
71,2016-05-15,8,38
72,2016-05-22,7,36
73,2016-05-29,7,35
74,2016-06-05,6,35
75,2016-06-12,7,30
76,2016-06-19,7,30
77,2016-06-26,6,32
78,2016-07-03,8,28
79,2016-07-10,6,30
80,2016-07-17,6,29
81,2016-07-24,8,31
82,2016-07-31,7,39
83,2016-08-07,8,35
84,2016-08-14,7,39
85,2016-08-21,8,44
86,2016-08-28,8,48
87,2016-09-04,8,41
88,2016-09-11,6,41
89,2016-09-18,11,40
90,2016-09-25,9,42
91,2016-10-02,18,36
92,2016-10-09,8,34
93,2016-10-16,7,39
94,2016-10-23,6,37
95,2016-10-30,6,37
96,2016-11-06,6,36
97,2016-11-13,7,37
98,2016-11-20,6,27
99,2016-11-27,6,34
100,2016-12-04,7,38
101,2016-12-11,5,36
102,2016-12-18,6,31
103,2016-12-25,9,28
104,2017-01-01,11,33
105,2017-01-08,62,38
106,2017-01-15,44,35
107,2017-01-22,20,39
108,2017-01-29,13,38
109,2017-02-05,11,38
110,2017-02-12,12,37
111,2017-02-19,11,33
112,2017-02-26,9,37
113,2017-03-05,12,37
114,2017-03-12,13,38
115,2017-03-19,11,37
116,2017-03-26,11,37
117,2017-04-02,10,36
118,2017-04-09,14,33
119,2017-04-16,15,35
120,2017-04-23,15,40
121,2017-04-30,16,36
122,2017-05-07,28,40
123,2017-05-14,95,41
124,2017-05-21,76,37
125,2017-05-28,16,37
126,2017-06-04,24,39
127,2017-06-11,19,37
128,2017-06-18,11,29
129,2017-06-25,13,31
130,2017-07-02,10,29
131,2017-07-09,12,31
132,2017-07-16,12,30
133,2017-07-23,12,35
134,2017-07-30,9,29
135,2017-08-06,9,33
136,2017-08-13,10,39
137,2017-08-20,10,43
138,2017-08-27,11,42
139,2017-09-03,15,42
140,2017-09-10,15,44
141,2017-09-17,40,40
142,2017-09-24,13,43
143,2017-10-01,9,39
144,2017-10-08,9,40
145,2017-10-15,9,43
146,2017-10-22,9,44
147,2017-10-29,10,36
148,2017-11-05,11,39
149,2017-11-12,14,41
150,2017-11-19,12,34
151,2017-11-26,13,36
152,2017-12-03,22,36
153,2017-12-10,13,40
154,2017-12-17,10,31
155,2017-12-24,11,29
156,2017-12-31,11,29
157,2018-01-07,10,36
158,2018-01-14,10,36
159,2018-01-21,10,41
160,2018-01-28,20,42
161,2018-02-04,9,46
162,2018-02-11,8,42
163,2018-02-18,8,39
