,date,Coldplay,Alphabet
245,2019-09-15,2,20
246,2019-09-22,4,23
247,2019-09-29,3,27
248,2019-10-06,2,22
249,2019-10-13,3,24
250,2019-10-20,4,22
251,2019-10-27,4,23
252,2019-11-03,7,29
253,2019-11-10,5,24
254,2019-11-17,8,24
255,2019-11-24,6,19
256,2019-12-01,5,26
257,2019-12-08,5,20
258,2019-12-15,2,23
259,2019-12-22,4,21
260,2019-12-29,4,16
