,date,Coldplay,Alphabet
245,2019-09-15,3,26
246,2019-09-22,2,24
247,2019-09-29,2,25
248,2019-10-06,3,24
249,2019-10-13,2,25
250,2019-10-20,5,27
251,2019-10-27,4,29
252,2019-11-03,8,25
253,2019-11-10,4,24
254,2019-11-17,5,24
255,2019-11-24,5,19
256,2019-12-01,3,25
257,2019-12-08,3,25
258,2019-12-15,4,21
259,2019-12-22,3,17
260,2019-12-29,4,15
