,date,U2,Alphabet
0,2015-01-04,11,35
1,2015-01-11,12,37
2,2015-01-18,12,35
3,2015-01-25,6,42
4,2015-02-01,9,34
5,2015-02-08,10,33
6,2015-02-15,9,35
7,2015-02-22,6,27
8,2015-03-01,13,34
9,2015-03-08,17,31
10,2015-03-15,31,31
11,2015-03-22,43,27
12,2015-03-29,21,33
13,2015-04-05,13,36
14,2015-04-12,15,40
15,2015-04-19,11,32
16,2015-04-26,11,26
17,2015-05-03,33,33
18,2015-05-10,33,37
19,2015-05-17,25,30
20,2015-05-24,45,29
21,2015-05-31,63,32
22,2015-06-07,100,35
23,2015-06-14,12,34
24,2015-06-21,17,31
25,2015-06-28,13,30
26,2015-07-05,15,28
27,2015-07-12,13,23
28,2015-07-19,13,31
29,2015-07-26,12,30
30,2015-08-02,9,30
31,2015-08-09,10,65
32,2015-08-16,8,53
33,2015-08-23,8,47
34,2015-08-30,11,45
35,2015-09-06,9,44
36,2015-09-13,9,44
37,2015-09-20,7,38
38,2015-09-27,8,48
39,2015-10-04,7,42
40,2015-10-11,3,50
41,2015-10-18,5,43
42,2015-10-25,12,45
43,2015-11-01,8,38
44,2015-11-08,10,33
45,2015-11-15,9,40
46,2015-11-22,10,31
47,2015-11-29,11,32
48,2015-12-06,16,40
49,2015-12-13,10,34
50,2015-12-20,11,34
51,2015-12-27,6,25
52,2016-01-03,8,37
53,2016-01-10,6,28
54,2016-01-17,9,31
55,2016-01-24,5,33
56,2016-01-31,5,38
57,2016-02-07,8,39
58,2016-02-14,8,31
59,2016-02-21,6,32
60,2016-02-28,6,34
61,2016-03-06,5,33
62,2016-03-13,8,33
63,2016-03-20,4,28
64,2016-03-27,4,34
65,2016-04-03,6,33
66,2016-04-10,7,35
67,2016-04-17,5,33
68,2016-04-24,7,30
69,2016-05-01,6,35
70,2016-05-08,8,32
71,2016-05-15,7,33
72,2016-05-22,7,27
73,2016-05-29,3,28
74,2016-06-05,5,24
75,2016-06-12,4,25
76,2016-06-19,8,26
77,2016-06-26,5,24
78,2016-07-03,4,31
79,2016-07-10,4,29
80,2016-07-17,7,18
81,2016-07-24,8,26
82,2016-07-31,5,30
83,2016-08-07,5,29
84,2016-08-14,6,27
85,2016-08-21,5,42
86,2016-08-28,9,40
87,2016-09-04,7,35
88,2016-09-11,7,37
89,2016-09-18,9,38
90,2016-09-25,8,33
91,2016-10-02,7,35
92,2016-10-09,3,29
93,2016-10-16,7,36
94,2016-10-23,4,28
95,2016-10-30,11,28
96,2016-11-06,5,31
97,2016-11-13,6,32
98,2016-11-20,6,27
99,2016-11-27,5,33
100,2016-12-04,5,37
101,2016-12-11,3,27
102,2016-12-18,8,36
103,2016-12-25,6,30
104,2017-01-01,6,30
105,2017-01-08,47,36
106,2017-01-15,23,33
107,2017-01-22,11,36
108,2017-01-29,11,33
109,2017-02-05,10,32
110,2017-02-12,9,31
111,2017-02-19,10,32
112,2017-02-26,8,32
113,2017-03-05,6,37
114,2017-03-12,11,33
115,2017-03-19,11,30
116,2017-03-26,9,27
117,2017-04-02,8,35
118,2017-04-09,10,34
119,2017-04-16,11,32
120,2017-04-23,9,33
121,2017-04-30,10,39
122,2017-05-07,14,40
123,2017-05-14,21,30
124,2017-05-21,22,28
125,2017-05-28,16,28
126,2017-06-04,29,31
127,2017-06-11,22,27
128,2017-06-18,19,28
129,2017-06-25,14,28
130,2017-07-02,10,24
131,2017-07-09,12,27
132,2017-07-16,11,28
133,2017-07-23,12,26
134,2017-07-30,6,26
