,date,The Rolling Stones,Alphabet
0,2015-01-04,17,51
1,2015-01-11,20,61
2,2015-01-18,19,63
3,2015-01-25,14,53
4,2015-02-01,13,46
5,2015-02-08,0,63
6,2015-02-15,15,37
7,2015-02-22,33,54
8,2015-03-01,16,55
9,2015-03-08,0,70
10,2015-03-15,26,52
11,2015-03-22,15,42
12,2015-03-29,42,33
13,2015-04-05,42,40
14,2015-04-12,30,66
15,2015-04-19,14,24
16,2015-04-26,0,51
17,2015-05-03,11,41
18,2015-05-10,34,28
19,2015-05-17,17,57
20,2015-05-24,37,49
21,2015-05-31,34,54
22,2015-06-07,33,48
23,2015-06-14,27,45
24,2015-06-21,22,34
25,2015-06-28,0,28
26,2015-07-05,38,46
27,2015-07-12,41,48
28,2015-07-19,36,28
29,2015-07-26,24,51
30,2015-08-02,30,33
31,2015-08-09,13,54
32,2015-08-16,32,67
33,2015-08-23,19,70
34,2015-08-30,30,78
35,2015-09-06,24,44
36,2015-09-13,19,43
37,2015-09-20,23,62
38,2015-09-27,10,66
39,2015-10-04,0,45
40,2015-10-11,11,72
41,2015-10-18,0,64
42,2015-10-25,16,49
43,2015-11-01,12,43
44,2015-11-08,0,56
45,2015-11-15,20,58
46,2015-11-22,0,62
47,2015-11-29,13,61
48,2015-12-06,12,75
49,2015-12-13,0,52
50,2015-12-20,22,51
51,2015-12-27,0,51
52,2016-01-03,17,41
53,2016-01-10,24,30
54,2016-01-17,17,50
55,2016-01-24,15,62
56,2016-01-31,11,75
57,2016-02-07,0,48
58,2016-02-14,24,41
59,2016-02-21,7,60
60,2016-02-28,30,58
61,2016-03-06,13,17
62,2016-03-13,16,62
63,2016-03-20,18,49
64,2016-03-27,19,47
65,2016-04-03,30,55
66,2016-04-10,28,45
67,2016-04-17,10,36
68,2016-04-24,12,35
69,2016-05-01,17,37
70,2016-05-08,24,53
71,2016-05-15,33,37
72,2016-05-22,9,48
73,2016-05-29,0,66
74,2016-06-05,14,53
75,2016-06-12,18,31
76,2016-06-19,0,51
77,2016-06-26,15,50
78,2016-07-03,17,30
79,2016-07-10,25,36
80,2016-07-17,18,30
81,2016-07-24,0,48
