,date,Coldplay,Alphabet
0,2015-01-04,0,18
1,2015-01-11,2,18
2,2015-01-18,7,17
3,2015-01-25,7,14
4,2015-02-01,7,17
5,2015-02-08,5,19
6,2015-02-15,7,21
7,2015-02-22,5,17
8,2015-03-01,6,17
9,2015-03-08,4,21
10,2015-03-15,0,17
11,2015-03-22,4,14
12,2015-03-29,6,19
13,2015-04-05,3,21
14,2015-04-12,3,19
15,2015-04-19,8,22
16,2015-04-26,0,20
17,2015-05-03,5,16
18,2015-05-10,2,20
19,2015-05-17,7,15
20,2015-05-24,7,18
21,2015-05-31,3,14
22,2015-06-07,5,12
23,2015-06-14,4,14
24,2015-06-21,8,13
25,2015-06-28,2,10
26,2015-07-05,6,14
27,2015-07-12,3,12
28,2015-07-19,2,19
29,2015-07-26,5,12
30,2015-08-02,4,11
31,2015-08-09,3,36
32,2015-08-16,5,18
33,2015-08-23,0,20
34,2015-08-30,5,27
35,2015-09-06,6,28
36,2015-09-13,4,25
37,2015-09-20,7,20
38,2015-09-27,8,25
39,2015-10-04,2,26
40,2015-10-11,3,24
41,2015-10-18,7,20
42,2015-10-25,3,19
43,2015-11-01,7,20
44,2015-11-08,5,23
45,2015-11-15,5,20
46,2015-11-22,15,20
47,2015-11-29,20,21
48,2015-12-06,12,20
49,2015-12-13,15,20
50,2015-12-20,6,15
51,2015-12-27,9,15
52,2016-01-03,6,15
53,2016-01-10,7,19
54,2016-01-17,9,14
55,2016-01-24,19,19
56,2016-01-31,33,22
57,2016-02-07,100,21
58,2016-02-14,15,15
59,2016-02-21,9,19
60,2016-02-28,9,18
61,2016-03-06,8,18
62,2016-03-13,14,19
63,2016-03-20,11,14
64,2016-03-27,6,18
65,2016-04-03,6,21
66,2016-04-10,7,16
67,2016-04-17,8,20
68,2016-04-24,9,19
69,2016-05-01,10,15
70,2016-05-08,9,17
71,2016-05-15,9,15
72,2016-05-22,7,19
73,2016-05-29,6,22
74,2016-06-05,8,16
75,2016-06-12,7,9
76,2016-06-19,7,18
77,2016-06-26,10,16
78,2016-07-03,9,15
79,2016-07-10,21,14
80,2016-07-17,26,16
