,date,Guns N' Roses,Alphabet
244,2019-09-08,0,33
245,2019-09-15,2,18
246,2019-09-22,3,27
247,2019-09-29,7,29
248,2019-10-06,3,20
249,2019-10-13,0,21
250,2019-10-20,3,35
251,2019-10-27,0,23
252,2019-11-03,0,32
253,2019-11-10,16,26
254,2019-11-17,8,28
255,2019-11-24,6,22
256,2019-12-01,4,24
257,2019-12-08,7,13
258,2019-12-15,0,24
259,2019-12-22,3,16
260,2019-12-29,4,21
