,date,Metallica,Alphabet
245,2019-09-15,6,15
246,2019-09-22,6,18
247,2019-09-29,8,18
248,2019-10-06,7,14
249,2019-10-13,6,14
250,2019-10-20,5,15
251,2019-10-27,3,17
252,2019-11-03,4,18
253,2019-11-10,5,16
254,2019-11-17,4,15
255,2019-11-24,4,16
256,2019-12-01,6,16
257,2019-12-08,5,14
258,2019-12-15,5,13
259,2019-12-22,6,11
260,2019-12-29,5,12
