,date,The Rolling Stones,Alphabet
0,2015-01-04,18,33
1,2015-01-11,20,46
2,2015-01-18,28,80
3,2015-01-25,17,37
4,2015-02-01,10,66
5,2015-02-08,8,71
6,2015-02-15,10,74
7,2015-02-22,0,47
8,2015-03-01,0,61
9,2015-03-08,0,47
10,2015-03-15,0,100
11,2015-03-22,0,37
12,2015-03-29,38,59
13,2015-04-05,48,32
14,2015-04-12,19,51
15,2015-04-19,20,63
16,2015-04-26,12,81
17,2015-05-03,33,16
18,2015-05-10,0,55
19,2015-05-17,0,50
20,2015-05-24,29,50
21,2015-05-31,25,42
22,2015-06-07,38,23
23,2015-06-14,32,32
24,2015-06-21,27,55
25,2015-06-28,12,30
26,2015-07-05,14,57
27,2015-07-12,14,64
28,2015-07-19,23,42
29,2015-07-26,0,48
30,2015-08-02,18,77
31,2015-08-09,7,68
32,2015-08-16,32,68
33,2015-08-23,11,62
34,2015-08-30,10,28
35,2015-09-06,0,76
36,2015-09-13,9,73
37,2015-09-20,0,29
38,2015-09-27,15,60
39,2015-10-04,21,50
40,2015-10-11,0,54
41,2015-10-18,0,34
42,2015-10-25,15,55
43,2015-11-01,11,52
44,2015-11-08,0,67
45,2015-11-15,10,53
46,2015-11-22,12,61
47,2015-11-29,23,42
48,2015-12-06,9,60
49,2015-12-13,14,48
50,2015-12-20,0,37
51,2015-12-27,0,35
52,2016-01-03,13,59
53,2016-01-10,20,62
54,2016-01-17,17,50
55,2016-01-24,16,35
56,2016-01-31,16,66
57,2016-02-07,20,69
58,2016-02-14,18,37
59,2016-02-21,0,50
60,2016-02-28,17,44
61,2016-03-06,9,47
62,2016-03-13,19,45
63,2016-03-20,19,59
64,2016-03-27,12,42
65,2016-04-03,11,29
66,2016-04-10,15,44
67,2016-04-17,17,27
68,2016-04-24,13,74
69,2016-05-01,11,57
70,2016-05-08,17,39
71,2016-05-15,19,38
72,2016-05-22,14,35
73,2016-05-29,27,52
74,2016-06-05,16,44
75,2016-06-12,13,40
76,2016-06-19,12,50
77,2016-06-26,12,54
78,2016-07-03,14,28
79,2016-07-10,17,42
80,2016-07-17,20,34
81,2016-07-24,16,31
82,2016-07-31,9,55
83,2016-08-07,17,57
84,2016-08-14,0,88
85,2016-08-21,8,55
86,2016-08-28,16,44
87,2016-09-04,17,65
88,2016-09-11,17,48
89,2016-09-18,7,46
90,2016-09-25,13,49
91,2016-10-02,7,38
92,2016-10-09,5,51
93,2016-10-16,24,43
94,2016-10-23,17,83
95,2016-10-30,14,37
96,2016-11-06,0,16
97,2016-11-13,5,44
98,2016-11-20,18,33
99,2016-11-27,17,48
