,date,U2,Alphabet
0,2015-01-04,27,60
1,2015-01-11,10,76
2,2015-01-18,16,80
3,2015-01-25,17,59
4,2015-02-01,22,64
5,2015-02-08,21,68
6,2015-02-15,20,71
7,2015-02-22,18,68
8,2015-03-01,10,74
9,2015-03-08,26,60
10,2015-03-15,20,51
11,2015-03-22,18,67
12,2015-03-29,14,55
13,2015-04-05,15,60
14,2015-04-12,20,52
15,2015-04-19,16,63
16,2015-04-26,18,63
17,2015-05-03,37,46
18,2015-05-10,38,52
19,2015-05-17,24,49
20,2015-05-24,40,52
21,2015-05-31,24,47
22,2015-06-07,23,49
23,2015-06-14,18,52
24,2015-06-21,20,46
25,2015-06-28,19,60
26,2015-07-05,23,53
27,2015-07-12,19,41
28,2015-07-19,31,51
29,2015-07-26,17,29
30,2015-08-02,17,59
31,2015-08-09,16,100
32,2015-08-16,20,93
33,2015-08-23,14,81
34,2015-08-30,13,71
35,2015-09-06,9,78
36,2015-09-13,9,85
37,2015-09-20,7,68
38,2015-09-27,8,80
39,2015-10-04,14,64
40,2015-10-11,0,70
41,2015-10-18,3,86
42,2015-10-25,8,73
43,2015-11-01,12,85
44,2015-11-08,15,60
45,2015-11-15,13,57
46,2015-11-22,15,54
47,2015-11-29,9,68
48,2015-12-06,22,75
49,2015-12-13,18,58
50,2015-12-20,13,47
51,2015-12-27,13,45
52,2016-01-03,11,57
53,2016-01-10,11,55
54,2016-01-17,11,53
55,2016-01-24,9,65
56,2016-01-31,10,74
57,2016-02-07,20,60
58,2016-02-14,11,63
59,2016-02-21,9,56
60,2016-02-28,9,67
61,2016-03-06,12,47
62,2016-03-13,13,61
63,2016-03-20,10,47
64,2016-03-27,10,55
65,2016-04-03,12,52
66,2016-04-10,13,59
67,2016-04-17,10,52
68,2016-04-24,11,58
69,2016-05-01,11,52
70,2016-05-08,12,47
71,2016-05-15,10,44
72,2016-05-22,14,52
73,2016-05-29,7,40
74,2016-06-05,5,61
75,2016-06-12,13,33
76,2016-06-19,8,47
77,2016-06-26,10,47
78,2016-07-03,6,40
79,2016-07-10,13,39
80,2016-07-17,16,56
81,2016-07-24,7,47
82,2016-07-31,6,66
83,2016-08-07,7,72
84,2016-08-14,10,92
85,2016-08-21,15,70
86,2016-08-28,11,66
87,2016-09-04,10,59
88,2016-09-11,12,72
89,2016-09-18,9,65
90,2016-09-25,11,69
91,2016-10-02,9,68
92,2016-10-09,5,64
93,2016-10-16,12,58
94,2016-10-23,7,67
95,2016-10-30,9,59
96,2016-11-06,11,56
97,2016-11-13,15,71
98,2016-11-20,5,45
99,2016-11-27,10,54
100,2016-12-04,6,57
101,2016-12-11,8,57
102,2016-12-18,7,58
103,2016-12-25,11,47
104,2017-01-01,14,55
105,2017-01-08,86,56
106,2017-01-15,38,54
107,2017-01-22,17,51
108,2017-01-29,21,56
109,2017-02-05,14,50
110,2017-02-12,15,61
111,2017-02-19,13,60
112,2017-02-26,10,51
113,2017-03-05,14,60
114,2017-03-12,14,50
115,2017-03-19,17,48
116,2017-03-26,14,50
117,2017-04-02,12,45
118,2017-04-09,19,51
119,2017-04-16,17,57
120,2017-04-23,22,60
121,2017-04-30,14,62
122,2017-05-07,23,51
123,2017-05-14,33,51
124,2017-05-21,43,45
125,2017-05-28,38,49
126,2017-06-04,86,49
127,2017-06-11,71,48
128,2017-06-18,32,40
129,2017-06-25,21,46
130,2017-07-02,21,37
131,2017-07-09,19,45
132,2017-07-16,15,48
133,2017-07-23,11,39
134,2017-07-30,9,59
135,2017-08-06,15,70
136,2017-08-13,10,73
137,2017-08-20,14,59
138,2017-08-27,19,71
139,2017-09-03,21,62
140,2017-09-10,23,69
