,date,The Rolling Stones,Alphabet
244,2019-09-08,14,51
245,2019-09-15,12,44
246,2019-09-22,14,45
247,2019-09-29,12,46
248,2019-10-06,10,41
249,2019-10-13,11,42
250,2019-10-20,11,41
251,2019-10-27,10,47
252,2019-11-03,13,48
253,2019-11-10,11,36
254,2019-11-17,12,41
255,2019-11-24,10,38
256,2019-12-01,11,42
257,2019-12-08,11,39
258,2019-12-15,11,37
259,2019-12-22,11,35
260,2019-12-29,11,32
