,date,Pink,Alphabet
245,2019-09-15,13,32
246,2019-09-22,10,37
247,2019-09-29,14,39
248,2019-10-06,21,38
249,2019-10-13,13,31
250,2019-10-20,11,38
251,2019-10-27,8,40
252,2019-11-03,16,34
253,2019-11-10,29,37
254,2019-11-17,13,36
255,2019-11-24,13,25
256,2019-12-01,18,34
257,2019-12-08,15,32
258,2019-12-15,7,29
259,2019-12-22,10,24
260,2019-12-29,6,30
