,date,U2,Alphabet
245,2019-09-15,12,50
246,2019-09-22,7,55
247,2019-09-29,8,70
248,2019-10-06,7,43
249,2019-10-13,0,62
250,2019-10-20,7,60
251,2019-10-27,8,64
252,2019-11-03,6,61
253,2019-11-10,7,61
254,2019-11-17,11,56
255,2019-11-24,9,48
256,2019-12-01,8,63
257,2019-12-08,6,51
258,2019-12-15,5,60
259,2019-12-22,6,52
260,2019-12-29,8,44
