,date,Metallica,Alphabet
0,2015-01-04,10,29
1,2015-01-11,15,38
2,2015-01-18,13,38
3,2015-01-25,14,34
4,2015-02-01,11,31
5,2015-02-08,18,28
6,2015-02-15,13,27
7,2015-02-22,11,33
8,2015-03-01,14,34
9,2015-03-08,13,42
10,2015-03-15,14,36
11,2015-03-22,17,36
12,2015-03-29,11,27
13,2015-04-05,10,27
14,2015-04-12,18,31
15,2015-04-19,9,31
16,2015-04-26,9,30
17,2015-05-03,15,27
18,2015-05-10,13,27
19,2015-05-17,11,34
20,2015-05-24,19,28
21,2015-05-31,13,26
22,2015-06-07,13,29
23,2015-06-14,16,20
24,2015-06-21,11,23
25,2015-06-28,17,26
26,2015-07-05,10,37
27,2015-07-12,22,26
28,2015-07-19,4,34
29,2015-07-26,20,20
30,2015-08-02,12,29
31,2015-08-09,12,65
32,2015-08-16,19,42
33,2015-08-23,21,59
34,2015-08-30,5,53
35,2015-09-06,6,41
36,2015-09-13,11,55
37,2015-09-20,9,39
38,2015-09-27,9,54
39,2015-10-04,10,47
40,2015-10-11,13,42
41,2015-10-18,6,55
42,2015-10-25,15,51
43,2015-11-01,16,42
44,2015-11-08,19,49
45,2015-11-15,14,45
46,2015-11-22,15,27
47,2015-11-29,4,34
48,2015-12-06,19,21
49,2015-12-13,19,39
50,2015-12-20,22,17
51,2015-12-27,22,35
52,2016-01-03,15,32
53,2016-01-10,11,31
54,2016-01-17,12,33
55,2016-01-24,11,40
56,2016-01-31,18,40
57,2016-02-07,27,34
58,2016-02-14,19,33
59,2016-02-21,11,27
60,2016-02-28,12,34
61,2016-03-06,12,33
62,2016-03-13,16,33
63,2016-03-20,14,23
64,2016-03-27,13,30
65,2016-04-03,12,26
66,2016-04-10,18,29
67,2016-04-17,18,30
68,2016-04-24,17,32
69,2016-05-01,18,21
70,2016-05-08,13,24
71,2016-05-15,20,38
72,2016-05-22,13,35
73,2016-05-29,10,30
74,2016-06-05,19,23
75,2016-06-12,11,31
76,2016-06-19,10,31
77,2016-06-26,10,29
78,2016-07-03,12,27
79,2016-07-10,7,27
80,2016-07-17,10,38
81,2016-07-24,19,26
82,2016-07-31,9,28
83,2016-08-07,17,35
84,2016-08-14,39,37
85,2016-08-21,36,51
86,2016-08-28,21,39
87,2016-09-04,21,31
88,2016-09-11,17,37
89,2016-09-18,14,39
90,2016-09-25,30,36
91,2016-10-02,25,37
92,2016-10-09,13,39
93,2016-10-16,18,35
94,2016-10-23,13,30
95,2016-10-30,19,35
96,2016-11-06,24,30
97,2016-11-13,51,28
98,2016-11-20,44,27
99,2016-11-27,23,29
100,2016-12-04,20,35
101,2016-12-11,20,42
102,2016-12-18,24,22
103,2016-12-25,16,30
104,2017-01-01,12,29
105,2017-01-08,20,27
106,2017-01-15,15,32
107,2017-01-22,14,36
108,2017-01-29,17,33
109,2017-02-05,21,34
110,2017-02-12,96,33
111,2017-02-19,35,31
112,2017-02-26,21,36
113,2017-03-05,18,35
114,2017-03-12,17,32
115,2017-03-19,18,36
116,2017-03-26,20,33
117,2017-04-02,19,29
118,2017-04-09,13,30
119,2017-04-16,19,28
120,2017-04-23,21,38
121,2017-04-30,18,32
122,2017-05-07,19,26
123,2017-05-14,24,30
124,2017-05-21,25,26
125,2017-05-28,22,36
126,2017-06-04,21,27
127,2017-06-11,20,21
128,2017-06-18,18,30
129,2017-06-25,15,25
130,2017-07-02,17,15
131,2017-07-09,24,22
132,2017-07-16,16,25
133,2017-07-23,17,26
134,2017-07-30,15,28
135,2017-08-06,16,30
136,2017-08-13,16,37
137,2017-08-20,11,46
138,2017-08-27,11,37
139,2017-09-03,16,39
140,2017-09-10,16,44
141,2017-09-17,18,44
142,2017-09-24,15,46
143,2017-10-01,9,40
144,2017-10-08,17,29
145,2017-10-15,17,39
146,2017-10-22,12,36
147,2017-10-29,14,44
148,2017-11-05,17,39
149,2017-11-12,12,38
150,2017-11-19,14,38
151,2017-11-26,18,36
152,2017-12-03,13,35
153,2017-12-10,15,41
154,2017-12-17,14,31
155,2017-12-24,12,24
156,2017-12-31,14,33
157,2018-01-07,10,37
158,2018-01-14,11,29
159,2018-01-21,20,38
160,2018-01-28,19,40
161,2018-02-04,16,38
162,2018-02-11,14,34
163,2018-02-18,17,37
164,2018-02-25,100,39
165,2018-03-04,31,39
166,2018-03-11,21,31
167,2018-03-18,20,34
168,2018-03-25,15,30
169,2018-04-01,18,30
170,2018-04-08,17,39
171,2018-04-15,17,34
172,2018-04-22,15,45
173,2018-04-29,16,32
174,2018-05-06,16,44
175,2018-05-13,15,24
176,2018-05-20,19,31
177,2018-05-27,13,28
178,2018-06-03,10,26
179,2018-06-10,13,27
180,2018-06-17,13,28
181,2018-06-24,18,28
182,2018-07-01,18,30
183,2018-07-08,15,25
184,2018-07-15,17,26
185,2018-07-22,25,33
186,2018-07-29,18,33
187,2018-08-05,15,30
188,2018-08-12,17,38
189,2018-08-19,13,48
190,2018-08-26,15,47
191,2018-09-02,27,42
192,2018-09-09,18,39
193,2018-09-16,15,48
194,2018-09-23,17,43
195,2018-09-30,18,40
196,2018-10-07,14,46
197,2018-10-14,20,34
198,2018-10-21,16,48
199,2018-10-28,20,42
200,2018-11-04,20,38
201,2018-11-11,12,39
202,2018-11-18,21,28
203,2018-11-25,18,34
204,2018-12-02,21,41
205,2018-12-09,27,38
206,2018-12-16,23,34
207,2018-12-23,21,30
208,2018-12-30,19,34
209,2019-01-06,26,37
210,2019-01-13,28,31
211,2019-01-20,31,38
212,2019-01-27,47,33
213,2019-02-03,24,36
214,2019-02-10,21,36
215,2019-02-17,19,38
216,2019-02-24,32,34
217,2019-03-03,75,32
218,2019-03-10,83,36
219,2019-03-17,27,32
220,2019-03-24,20,33
221,2019-03-31,20,27
222,2019-04-07,16,31
223,2019-04-14,15,36
224,2019-04-21,17,37
225,2019-04-28,11,33
226,2019-05-05,16,31
227,2019-05-12,16,33
228,2019-05-19,9,26
229,2019-05-26,9,39
230,2019-06-02,24,25
231,2019-06-09,12,27
232,2019-06-16,16,29
233,2019-06-23,16,19
234,2019-06-30,11,27
235,2019-07-07,13,29
236,2019-07-14,16,24
237,2019-07-21,12,28
238,2019-07-28,16,32
239,2019-08-04,15,32
240,2019-08-11,14,32
241,2019-08-18,15,39
242,2019-08-25,16,54
243,2019-09-01,12,32
244,2019-09-08,25,49
245,2019-09-15,11,38
246,2019-09-22,21,41
247,2019-09-29,21,39
248,2019-10-06,32,37
249,2019-10-13,20,46
250,2019-10-20,21,40
251,2019-10-27,11,43
252,2019-11-03,14,37
253,2019-11-10,9,36
254,2019-11-17,8,37
255,2019-11-24,15,34
256,2019-12-01,14,40
257,2019-12-08,18,31
258,2019-12-15,15,35
259,2019-12-22,17,26
260,2019-12-29,15,25
