,date,Pink,Alphabet
0,2015-01-04,10,33
1,2015-01-11,11,46
2,2015-01-18,0,80
3,2015-01-25,9,37
4,2015-02-01,0,66
5,2015-02-08,11,71
6,2015-02-15,0,74
7,2015-02-22,14,47
8,2015-03-01,0,61
9,2015-03-08,10,47
10,2015-03-15,0,100
11,2015-03-22,9,37
12,2015-03-29,0,59
13,2015-04-05,24,32
14,2015-04-12,35,51
15,2015-04-19,12,63
16,2015-04-26,15,81
17,2015-05-03,7,16
18,2015-05-10,18,55
19,2015-05-17,0,50
20,2015-05-24,10,50
21,2015-05-31,26,42
22,2015-06-07,0,23
23,2015-06-14,36,32
24,2015-06-21,0,55
25,2015-06-28,21,30
26,2015-07-05,0,57
27,2015-07-12,0,64
28,2015-07-19,20,42
29,2015-07-26,9,48
30,2015-08-02,0,77
31,2015-08-09,0,68
32,2015-08-16,17,68
33,2015-08-23,0,62
34,2015-08-30,14,28
35,2015-09-06,27,76
36,2015-09-13,0,73
37,2015-09-20,0,29
38,2015-09-27,29,60
39,2015-10-04,10,50
40,2015-10-11,0,54
41,2015-10-18,25,34
42,2015-10-25,6,55
43,2015-11-01,27,52
44,2015-11-08,0,67
45,2015-11-15,0,53
46,2015-11-22,20,61
47,2015-11-29,9,42
48,2015-12-06,33,60
49,2015-12-13,0,48
50,2015-12-20,10,37
51,2015-12-27,21,35
52,2016-01-03,8,59
53,2016-01-10,15,62
54,2016-01-17,12,50
55,2016-01-24,10,35
56,2016-01-31,11,66
57,2016-02-07,4,69
58,2016-02-14,9,37
59,2016-02-21,0,50
60,2016-02-28,18,44
61,2016-03-06,13,47
62,2016-03-13,0,45
63,2016-03-20,5,59
64,2016-03-27,0,42
65,2016-04-03,11,29
66,2016-04-10,9,44
67,2016-04-17,10,27
68,2016-04-24,5,74
69,2016-05-01,9,57
70,2016-05-08,8,39
71,2016-05-15,25,38
72,2016-05-22,35,35
73,2016-05-29,12,52
74,2016-06-05,8,44
75,2016-06-12,10,40
76,2016-06-19,18,50
77,2016-06-26,14,54
78,2016-07-03,23,28
79,2016-07-10,11,42
80,2016-07-17,12,34
81,2016-07-24,12,31
82,2016-07-31,0,55
83,2016-08-07,0,57
84,2016-08-14,9,88
85,2016-08-21,11,55
86,2016-08-28,14,44
87,2016-09-04,16,65
88,2016-09-11,10,48
89,2016-09-18,6,46
90,2016-09-25,7,49
91,2016-10-02,0,38
92,2016-10-09,6,51
93,2016-10-16,9,43
94,2016-10-23,18,83
95,2016-10-30,0,37
96,2016-11-06,10,16
97,2016-11-13,16,44
98,2016-11-20,14,33
99,2016-11-27,7,48
100,2016-12-04,21,54
101,2016-12-11,15,51
102,2016-12-18,0,49
103,2016-12-25,19,27
104,2017-01-01,0,37
105,2017-01-08,11,47
106,2017-01-15,18,46
107,2017-01-22,0,55
108,2017-01-29,6,63
109,2017-02-05,8,45
110,2017-02-12,7,48
111,2017-02-19,0,36
112,2017-02-26,0,44
113,2017-03-05,11,60
114,2017-03-12,9,34
115,2017-03-19,16,46
116,2017-03-26,8,53
117,2017-04-02,5,48
118,2017-04-09,17,35
119,2017-04-16,5,50
120,2017-04-23,0,43
121,2017-04-30,8,51
122,2017-05-07,0,57
123,2017-05-14,0,63
124,2017-05-21,0,28
125,2017-05-28,0,24
126,2017-06-04,9,41
127,2017-06-11,5,60
128,2017-06-18,0,40
129,2017-06-25,9,37
130,2017-07-02,0,42
131,2017-07-09,13,47
132,2017-07-16,10,45
133,2017-07-23,7,34
134,2017-07-30,6,58
135,2017-08-06,8,42
136,2017-08-13,15,58
137,2017-08-20,16,54
138,2017-08-27,37,52
139,2017-09-03,20,66
140,2017-09-10,14,55
141,2017-09-17,16,63
142,2017-09-24,28,55
143,2017-10-01,39,57
144,2017-10-08,55,41
145,2017-10-15,39,65
146,2017-10-22,24,54
147,2017-10-29,26,38
148,2017-11-05,35,54
149,2017-11-12,25,56
150,2017-11-19,48,41
151,2017-11-26,24,47
152,2017-12-03,32,44
153,2017-12-10,18,48
154,2017-12-17,11,35
155,2017-12-24,27,32
156,2017-12-31,18,20
157,2018-01-07,35,32
158,2018-01-14,12,50
159,2018-01-21,27,52
160,2018-01-28,56,49
161,2018-02-04,85,51
162,2018-02-11,27,58
163,2018-02-18,31,52
164,2018-02-25,44,39
165,2018-03-04,42,44
166,2018-03-11,19,44
167,2018-03-18,23,46
168,2018-03-25,31,43
169,2018-04-01,25,51
170,2018-04-08,21,50
171,2018-04-15,19,37
172,2018-04-22,34,51
173,2018-04-29,33,42
174,2018-05-06,22,48
175,2018-05-13,30,43
176,2018-05-20,18,24
177,2018-05-27,18,30
178,2018-06-03,11,40
179,2018-06-10,0,17
180,2018-06-17,14,17
181,2018-06-24,14,41
