,date,Guns N' Roses,Alphabet
0,2015-01-04,15,27
1,2015-01-11,20,37
2,2015-01-18,9,19
3,2015-01-25,15,26
4,2015-02-01,10,35
5,2015-02-08,8,34
6,2015-02-15,13,34
7,2015-02-22,12,32
8,2015-03-01,9,21
9,2015-03-08,10,37
10,2015-03-15,11,31
11,2015-03-22,7,24
12,2015-03-29,8,31
13,2015-04-05,14,27
14,2015-04-12,12,28
15,2015-04-19,16,29
16,2015-04-26,10,28
17,2015-05-03,18,30
18,2015-05-10,9,40
19,2015-05-17,14,57
20,2015-05-24,4,34
21,2015-05-31,11,58
22,2015-06-07,3,58
23,2015-06-14,6,32
24,2015-06-21,12,47
25,2015-06-28,12,31
26,2015-07-05,6,51
27,2015-07-12,12,43
28,2015-07-19,8,37
29,2015-07-26,3,43
30,2015-08-02,11,37
31,2015-08-09,16,100
32,2015-08-16,3,57
33,2015-08-23,12,58
34,2015-08-30,5,69
35,2015-09-06,9,62
36,2015-09-13,4,60
37,2015-09-20,5,75
38,2015-09-27,11,60
39,2015-10-04,7,64
40,2015-10-11,8,59
41,2015-10-18,6,63
42,2015-10-25,6,74
43,2015-11-01,5,58
44,2015-11-08,11,67
45,2015-11-15,7,63
46,2015-11-22,10,50
47,2015-11-29,12,62
48,2015-12-06,11,57
49,2015-12-13,9,58
50,2015-12-20,0,55
51,2015-12-27,36,46
52,2016-01-03,27,49
53,2016-01-10,15,49
54,2016-01-17,23,53
55,2016-01-24,14,48
56,2016-01-31,11,64
57,2016-02-07,16,53
58,2016-02-14,14,57
59,2016-02-21,14,62
60,2016-02-28,15,50
61,2016-03-06,16,50
62,2016-03-13,14,51
63,2016-03-20,15,34
64,2016-03-27,42,59
65,2016-04-03,61,60
66,2016-04-10,42,57
67,2016-04-17,34,40
68,2016-04-24,14,52
69,2016-05-01,12,46
70,2016-05-08,17,41
71,2016-05-15,8,49
72,2016-05-22,9,54
73,2016-05-29,11,52
74,2016-06-05,13,55
75,2016-06-12,19,45
76,2016-06-19,17,42
77,2016-06-26,25,43
78,2016-07-03,21,48
79,2016-07-10,30,39
80,2016-07-17,20,49
81,2016-07-24,14,43
82,2016-07-31,15,45
83,2016-08-07,46,44
84,2016-08-14,22,51
85,2016-08-21,17,47
86,2016-08-28,6,42
87,2016-09-04,11,47
88,2016-09-11,13,50
89,2016-09-18,5,45
90,2016-09-25,11,47
91,2016-10-02,12,49
92,2016-10-09,8,56
93,2016-10-16,12,62
94,2016-10-23,10,57
95,2016-10-30,17,49
96,2016-11-06,9,54
97,2016-11-13,2,55
98,2016-11-20,13,36
99,2016-11-27,15,52
100,2016-12-04,15,53
101,2016-12-11,18,48
102,2016-12-18,13,44
103,2016-12-25,6,48
104,2017-01-01,14,44
105,2017-01-08,8,42
106,2017-01-15,9,61
107,2017-01-22,10,47
108,2017-01-29,3,48
109,2017-02-05,11,59
110,2017-02-12,8,59
111,2017-02-19,9,59
112,2017-02-26,3,56
113,2017-03-05,12,49
114,2017-03-12,12,52
115,2017-03-19,12,56
116,2017-03-26,8,47
117,2017-04-02,8,53
118,2017-04-09,11,43
119,2017-04-16,13,48
120,2017-04-23,8,42
121,2017-04-30,10,57
122,2017-05-07,14,51
123,2017-05-14,9,53
124,2017-05-21,10,50
125,2017-05-28,20,64
126,2017-06-04,11,63
127,2017-06-11,14,55
128,2017-06-18,9,41
129,2017-06-25,12,44
130,2017-07-02,17,37
131,2017-07-09,17,38
132,2017-07-16,13,26
133,2017-07-23,19,48
134,2017-07-30,15,45
135,2017-08-06,8,45
136,2017-08-13,14,43
137,2017-08-20,13,33
138,2017-08-27,24,41
139,2017-09-03,20,45
140,2017-09-10,16,57
141,2017-09-17,7,62
142,2017-09-24,12,61
143,2017-10-01,14,57
144,2017-10-08,10,56
145,2017-10-15,12,58
146,2017-10-22,7,66
147,2017-10-29,11,58
148,2017-11-05,15,49
149,2017-11-12,9,51
150,2017-11-19,6,51
151,2017-11-26,7,52
152,2017-12-03,7,52
153,2017-12-10,11,46
154,2017-12-17,12,54
155,2017-12-24,9,49
156,2017-12-31,11,51
157,2018-01-07,14,62
158,2018-01-14,9,52
159,2018-01-21,8,66
160,2018-01-28,8,70
161,2018-02-04,16,59
162,2018-02-11,13,60
163,2018-02-18,7,58
164,2018-02-25,14,54
165,2018-03-04,10,60
166,2018-03-11,6,53
167,2018-03-18,10,51
168,2018-03-25,12,55
169,2018-04-01,11,72
170,2018-04-08,8,52
171,2018-04-15,12,54
172,2018-04-22,10,65
173,2018-04-29,15,55
174,2018-05-06,22,57
175,2018-05-13,12,55
176,2018-05-20,12,58
177,2018-05-27,9,57
178,2018-06-03,12,53
179,2018-06-10,9,34
180,2018-06-17,12,50
181,2018-06-24,7,41
182,2018-07-01,10,54
183,2018-07-08,5,42
184,2018-07-15,9,52
185,2018-07-22,10,41
186,2018-07-29,9,47
187,2018-08-05,11,40
188,2018-08-12,10,48
189,2018-08-19,5,44
190,2018-08-26,4,57
191,2018-09-02,6,52
192,2018-09-09,8,67
193,2018-09-16,8,56
194,2018-09-23,6,62
195,2018-09-30,5,57
196,2018-10-07,6,51
197,2018-10-14,7,53
