,date,Pink,Alphabet
0,2015-01-04,16,43
1,2015-01-11,0,24
2,2015-01-18,0,57
3,2015-01-25,0,38
4,2015-02-01,0,51
5,2015-02-08,31,22
6,2015-02-15,12,0
7,2015-02-22,0,37
8,2015-03-01,12,24
9,2015-03-08,0,33
10,2015-03-15,10,20
11,2015-03-22,0,32
12,2015-03-29,0,44
13,2015-04-05,0,64
14,2015-04-12,0,55
15,2015-04-19,23,0
16,2015-04-26,0,25
17,2015-05-03,16,52
18,2015-05-10,14,32
19,2015-05-17,22,0
20,2015-05-24,0,12
21,2015-05-31,0,16
22,2015-06-07,0,17
23,2015-06-14,16,75
24,2015-06-21,0,46
25,2015-06-28,0,47
26,2015-07-05,0,0
27,2015-07-12,21,40
28,2015-07-19,0,0
29,2015-07-26,13,48
30,2015-08-02,16,31
31,2015-08-09,41,35
32,2015-08-16,0,36
33,2015-08-23,15,29
34,2015-08-30,15,63
35,2015-09-06,0,51
36,2015-09-13,0,11
37,2015-09-20,0,56
38,2015-09-27,17,39
39,2015-10-04,0,70
40,2015-10-11,0,33
41,2015-10-18,0,28
42,2015-10-25,19,35
43,2015-11-01,0,47
44,2015-11-08,0,58
45,2015-11-15,0,36
46,2015-11-22,0,29
47,2015-11-29,0,28
48,2015-12-06,0,60
49,2015-12-13,0,40
50,2015-12-20,0,31
51,2015-12-27,0,30
52,2016-01-03,0,17
53,2016-01-10,6,9
54,2016-01-17,7,26
55,2016-01-24,10,27
56,2016-01-31,0,38
57,2016-02-07,0,23
58,2016-02-14,14,21
59,2016-02-21,8,37
60,2016-02-28,0,33
61,2016-03-06,0,0
62,2016-03-13,0,33
63,2016-03-20,16,15
64,2016-03-27,0,19
65,2016-04-03,0,65
66,2016-04-10,12,24
67,2016-04-17,23,26
68,2016-04-24,10,48
69,2016-05-01,19,58
70,2016-05-08,0,19
71,2016-05-15,0,42
72,2016-05-22,24,20
73,2016-05-29,0,48
74,2016-06-05,16,0
75,2016-06-12,17,34
76,2016-06-19,0,25
77,2016-06-26,0,11
78,2016-07-03,23,34
79,2016-07-10,0,16
80,2016-07-17,21,31
81,2016-07-24,0,27
82,2016-07-31,37,16
83,2016-08-07,21,32
84,2016-08-14,28,0
85,2016-08-21,0,34
86,2016-08-28,0,28
87,2016-09-04,10,42
88,2016-09-11,11,39
89,2016-09-18,0,42
90,2016-09-25,9,48
91,2016-10-02,0,39
92,2016-10-09,0,21
93,2016-10-16,0,22
94,2016-10-23,8,43
95,2016-10-30,22,37
96,2016-11-06,0,14
97,2016-11-13,10,31
98,2016-11-20,0,19
99,2016-11-27,0,34
100,2016-12-04,13,19
101,2016-12-11,11,35
102,2016-12-18,0,33
103,2016-12-25,17,32
104,2017-01-01,0,38
105,2017-01-08,9,33
106,2017-01-15,0,21
107,2017-01-22,0,42
108,2017-01-29,15,31
109,2017-02-05,19,25
110,2017-02-12,14,27
111,2017-02-19,0,33
112,2017-02-26,0,37
113,2017-03-05,9,18
114,2017-03-12,13,35
115,2017-03-19,7,58
116,2017-03-26,9,41
117,2017-04-02,0,39
118,2017-04-09,0,46
119,2017-04-16,9,38
120,2017-04-23,0,33
121,2017-04-30,0,39
122,2017-05-07,12,38
123,2017-05-14,0,20
124,2017-05-21,11,60
125,2017-05-28,0,39
126,2017-06-04,10,18
127,2017-06-11,0,0
128,2017-06-18,0,27
129,2017-06-25,10,23
130,2017-07-02,32,12
131,2017-07-09,32,18
132,2017-07-16,0,13
133,2017-07-23,11,34
134,2017-07-30,0,14
135,2017-08-06,0,44
136,2017-08-13,0,37
137,2017-08-20,8,43
138,2017-08-27,0,68
139,2017-09-03,25,37
140,2017-09-10,7,59
141,2017-09-17,12,48
142,2017-09-24,39,20
143,2017-10-01,50,31
144,2017-10-08,94,26
145,2017-10-15,38,51
146,2017-10-22,34,47
147,2017-10-29,34,36
148,2017-11-05,43,17
149,2017-11-12,0,22
150,2017-11-19,30,18
151,2017-11-26,21,43
152,2017-12-03,22,31
153,2017-12-10,0,24
154,2017-12-17,0,36
155,2017-12-24,0,18
156,2017-12-31,19,31
157,2018-01-07,14,48
158,2018-01-14,21,28
159,2018-01-21,16,37
160,2018-01-28,51,37
161,2018-02-04,100,38
162,2018-02-11,16,20
163,2018-02-18,29,24
164,2018-02-25,45,26
165,2018-03-04,32,36
166,2018-03-11,32,32
167,2018-03-18,19,37
168,2018-03-25,0,44
169,2018-04-01,31,40
170,2018-04-08,7,44
171,2018-04-15,16,43
172,2018-04-22,40,31
173,2018-04-29,16,41
174,2018-05-06,41,28
175,2018-05-13,48,33
176,2018-05-20,26,28
177,2018-05-27,0,43
178,2018-06-03,0,26
179,2018-06-10,12,11
180,2018-06-17,0,42
181,2018-06-24,25,27
182,2018-07-01,0,36
183,2018-07-08,11,19
184,2018-07-15,21,29
185,2018-07-22,18,34
186,2018-07-29,0,19
187,2018-08-05,0,28
188,2018-08-12,14,48
189,2018-08-19,0,22
190,2018-08-26,32,53
191,2018-09-02,12,51
192,2018-09-09,11,40
193,2018-09-16,17,30
194,2018-09-23,19,36
195,2018-09-30,8,15
196,2018-10-07,19,42
197,2018-10-14,7,43
198,2018-10-21,29,35
199,2018-10-28,12,21
200,2018-11-04,21,35
201,2018-11-11,21,39
202,2018-11-18,19,18
203,2018-11-25,9,44
204,2018-12-02,9,26
205,2018-12-09,0,31
206,2018-12-16,11,38
207,2018-12-23,0,0
208,2018-12-30,0,21
209,2019-01-06,9,12
210,2019-01-13,18,46
211,2019-01-20,28,50
212,2019-01-27,23,31
213,2019-02-03,20,42
214,2019-02-10,21,36
215,2019-02-17,23,31
216,2019-02-24,10,43
217,2019-03-03,18,37
218,2019-03-10,21,41
219,2019-03-17,23,33
220,2019-03-24,26,36
221,2019-03-31,54,23
222,2019-04-07,21,49
223,2019-04-14,25,23
224,2019-04-21,40,37
225,2019-04-28,53,47
226,2019-05-05,68,50
227,2019-05-12,33,21
228,2019-05-19,27,20
229,2019-05-26,30,21
230,2019-06-02,42,23
231,2019-06-09,29,34
232,2019-06-16,38,31
233,2019-06-23,43,19
234,2019-06-30,14,25
235,2019-07-07,27,29
236,2019-07-14,23,15
237,2019-07-21,20,16
238,2019-07-28,49,32
239,2019-08-04,17,27
240,2019-08-11,30,20
241,2019-08-18,30,27
242,2019-08-25,10,53
243,2019-09-01,12,48
244,2019-09-08,34,33
245,2019-09-15,8,27
246,2019-09-22,17,32
247,2019-09-29,14,37
248,2019-10-06,26,34
249,2019-10-13,22,43
250,2019-10-20,0,54
251,2019-10-27,9,35
252,2019-11-03,9,52
253,2019-11-10,53,66
254,2019-11-17,29,50
255,2019-11-24,15,23
256,2019-12-01,16,17
257,2019-12-08,18,34
258,2019-12-15,13,25
259,2019-12-22,19,35
260,2019-12-29,20,43
