,date,Coldplay,Alphabet
245,2019-09-15,6,21
246,2019-09-22,0,28
247,2019-09-29,0,26
248,2019-10-06,7,24
249,2019-10-13,0,39
250,2019-10-20,15,24
251,2019-10-27,0,31
252,2019-11-03,7,31
253,2019-11-10,5,34
254,2019-11-17,13,32
255,2019-11-24,9,0
256,2019-12-01,11,25
257,2019-12-08,0,22
258,2019-12-15,0,8
259,2019-12-22,18,30
260,2019-12-29,0,20
