,date,Guns N' Roses,Alphabet
0,2015-01-04,11,60
1,2015-01-11,8,67
2,2015-01-18,0,76
3,2015-01-25,0,23
4,2015-02-01,9,50
5,2015-02-08,0,53
6,2015-02-15,6,62
7,2015-02-22,41,51
8,2015-03-01,10,52
9,2015-03-08,0,54
10,2015-03-15,8,51
11,2015-03-22,12,56
12,2015-03-29,10,43
13,2015-04-05,0,55
14,2015-04-12,0,59
15,2015-04-19,0,55
16,2015-04-26,16,51
17,2015-05-03,0,81
18,2015-05-10,0,70
19,2015-05-17,0,54
20,2015-05-24,9,67
21,2015-05-31,0,23
22,2015-06-07,15,45
23,2015-06-14,0,26
24,2015-06-21,0,35
25,2015-06-28,0,26
26,2015-07-05,10,30
27,2015-07-12,19,26
28,2015-07-19,0,38
29,2015-07-26,6,50
30,2015-08-02,7,9
31,2015-08-09,0,83
32,2015-08-16,12,68
33,2015-08-23,19,76
34,2015-08-30,6,65
35,2015-09-06,16,54
36,2015-09-13,12,67
37,2015-09-20,7,62
38,2015-09-27,16,73
39,2015-10-04,0,59
40,2015-10-11,9,75
41,2015-10-18,0,46
42,2015-10-25,0,57
43,2015-11-01,17,79
44,2015-11-08,10,78
45,2015-11-15,38,71
46,2015-11-22,17,46
47,2015-11-29,13,65
48,2015-12-06,26,49
49,2015-12-13,8,57
50,2015-12-20,16,13
51,2015-12-27,17,15
52,2016-01-03,31,49
53,2016-01-10,26,47
54,2016-01-17,21,49
55,2016-01-24,11,47
56,2016-01-31,19,46
57,2016-02-07,5,40
58,2016-02-14,10,51
59,2016-02-21,0,49
60,2016-02-28,15,53
61,2016-03-06,0,45
62,2016-03-13,24,41
63,2016-03-20,21,50
64,2016-03-27,45,59
65,2016-04-03,100,40
66,2016-04-10,35,48
67,2016-04-17,34,41
68,2016-04-24,33,37
69,2016-05-01,27,43
70,2016-05-08,18,38
71,2016-05-15,21,26
72,2016-05-22,7,40
73,2016-05-29,21,37
74,2016-06-05,9,35
75,2016-06-12,23,34
76,2016-06-19,45,28
77,2016-06-26,26,7
78,2016-07-03,34,26
79,2016-07-10,47,22
80,2016-07-17,41,43
81,2016-07-24,60,34
82,2016-07-31,78,71
83,2016-08-07,5,78
84,2016-08-14,14,70
85,2016-08-21,14,62
86,2016-08-28,13,70
87,2016-09-04,16,64
88,2016-09-11,7,76
89,2016-09-18,6,44
90,2016-09-25,15,41
91,2016-10-02,11,32
92,2016-10-09,19,41
93,2016-10-16,9,64
94,2016-10-23,22,52
95,2016-10-30,9,46
96,2016-11-06,0,42
97,2016-11-13,15,43
98,2016-11-20,0,35
99,2016-11-27,6,49
100,2016-12-04,25,43
101,2016-12-11,0,45
102,2016-12-18,15,48
103,2016-12-25,10,25
104,2017-01-01,4,50
105,2017-01-08,14,42
106,2017-01-15,5,37
107,2017-01-22,6,58
108,2017-01-29,0,40
109,2017-02-05,7,34
110,2017-02-12,0,59
111,2017-02-19,12,47
112,2017-02-26,13,43
113,2017-03-05,5,39
114,2017-03-12,24,33
115,2017-03-19,7,48
116,2017-03-26,16,25
117,2017-04-02,9,40
118,2017-04-09,25,28
119,2017-04-16,8,31
120,2017-04-23,8,52
121,2017-04-30,7,42
122,2017-05-07,15,51
123,2017-05-14,0,38
124,2017-05-21,10,48
125,2017-05-28,25,41
126,2017-06-04,28,38
127,2017-06-11,11,39
128,2017-06-18,15,35
129,2017-06-25,8,42
