,date,Coldplay,Alphabet
245,2019-09-15,3,20
246,2019-09-22,3,22
247,2019-09-29,2,18
248,2019-10-06,2,18
249,2019-10-13,3,21
250,2019-10-20,5,21
251,2019-10-27,3,21
252,2019-11-03,6,19
253,2019-11-10,4,20
254,2019-11-17,8,18
255,2019-11-24,6,17
256,2019-12-01,5,18
257,2019-12-08,3,18
258,2019-12-15,3,16
259,2019-12-22,3,14
260,2019-12-29,3,16
