,date,U2,Alphabet
0,2015-01-04,0,35
1,2015-01-11,13,33
2,2015-01-18,8,40
3,2015-01-25,11,49
4,2015-02-01,24,34
5,2015-02-08,12,25
6,2015-02-15,16,47
7,2015-02-22,0,23
8,2015-03-01,10,39
9,2015-03-08,9,40
10,2015-03-15,0,42
11,2015-03-22,18,29
12,2015-03-29,8,41
13,2015-04-05,14,37
14,2015-04-12,8,41
15,2015-04-19,14,30
16,2015-04-26,9,30
17,2015-05-03,23,48
18,2015-05-10,42,32
19,2015-05-17,34,33
20,2015-05-24,100,39
21,2015-05-31,53,48
22,2015-06-07,21,40
23,2015-06-14,0,24
24,2015-06-21,13,45
25,2015-06-28,41,47
26,2015-07-05,11,42
27,2015-07-12,0,30
28,2015-07-19,8,46
29,2015-07-26,0,53
30,2015-08-02,14,39
31,2015-08-09,16,75
32,2015-08-16,0,49
33,2015-08-23,13,38
34,2015-08-30,9,49
35,2015-09-06,16,59
36,2015-09-13,7,40
37,2015-09-20,21,54
38,2015-09-27,13,46
39,2015-10-04,0,69
40,2015-10-11,10,51
41,2015-10-18,41,49
42,2015-10-25,15,41
43,2015-11-01,8,34
44,2015-11-08,15,46
45,2015-11-15,10,52
46,2015-11-22,8,37
47,2015-11-29,0,32
48,2015-12-06,38,63
49,2015-12-13,0,45
50,2015-12-20,12,30
51,2015-12-27,18,28
52,2016-01-03,0,64
53,2016-01-10,11,40
54,2016-01-17,5,44
55,2016-01-24,19,60
56,2016-01-31,12,44
57,2016-02-07,13,47
58,2016-02-14,13,40
59,2016-02-21,0,50
60,2016-02-28,13,37
61,2016-03-06,11,45
62,2016-03-13,18,55
63,2016-03-20,14,36
64,2016-03-27,8,59
65,2016-04-03,11,55
66,2016-04-10,0,72
67,2016-04-17,5,50
68,2016-04-24,9,51
69,2016-05-01,16,39
70,2016-05-08,0,48
71,2016-05-15,0,61
72,2016-05-22,9,43
73,2016-05-29,0,38
74,2016-06-05,0,35
75,2016-06-12,9,48
76,2016-06-19,20,37
77,2016-06-26,0,50
78,2016-07-03,7,42
79,2016-07-10,0,44
80,2016-07-17,6,31
81,2016-07-24,12,48
82,2016-07-31,17,36
83,2016-08-07,10,62
84,2016-08-14,0,49
85,2016-08-21,0,50
86,2016-08-28,5,45
87,2016-09-04,0,39
88,2016-09-11,0,65
89,2016-09-18,7,11
90,2016-09-25,6,47
91,2016-10-02,28,51
92,2016-10-09,8,24
93,2016-10-16,0,35
94,2016-10-23,0,27
95,2016-10-30,0,49
96,2016-11-06,11,30
97,2016-11-13,13,46
98,2016-11-20,6,33
99,2016-11-27,0,44
100,2016-12-04,4,56
101,2016-12-11,0,48
102,2016-12-18,0,32
103,2016-12-25,9,24
104,2017-01-01,6,26
105,2017-01-08,7,39
106,2017-01-15,27,23
107,2017-01-22,14,46
108,2017-01-29,4,39
109,2017-02-05,5,40
110,2017-02-12,6,41
111,2017-02-19,10,51
112,2017-02-26,6,53
113,2017-03-05,11,52
114,2017-03-12,0,38
115,2017-03-19,10,43
116,2017-03-26,11,26
117,2017-04-02,11,40
118,2017-04-09,13,36
119,2017-04-16,13,30
120,2017-04-23,8,47
121,2017-04-30,18,43
122,2017-05-07,12,39
123,2017-05-14,14,22
124,2017-05-21,10,42
125,2017-05-28,9,40
126,2017-06-04,6,52
127,2017-06-11,14,24
128,2017-06-18,9,58
129,2017-06-25,0,37
130,2017-07-02,17,28
131,2017-07-09,22,34
132,2017-07-16,11,32
133,2017-07-23,12,46
134,2017-07-30,7,31
135,2017-08-06,0,63
136,2017-08-13,0,48
137,2017-08-20,10,52
138,2017-08-27,5,41
139,2017-09-03,24,51
140,2017-09-10,0,49
141,2017-09-17,6,47
142,2017-09-24,0,47
143,2017-10-01,8,42
144,2017-10-08,25,34
145,2017-10-15,0,45
146,2017-10-22,5,57
147,2017-10-29,12,65
148,2017-11-05,8,47
149,2017-11-12,5,54
150,2017-11-19,5,49
151,2017-11-26,0,49
152,2017-12-03,6,59
153,2017-12-10,11,34
154,2017-12-17,4,25
155,2017-12-24,10,54
156,2017-12-31,9,53
157,2018-01-07,28,61
158,2018-01-14,5,43
159,2018-01-21,8,37
160,2018-01-28,9,41
161,2018-02-04,8,57
162,2018-02-11,0,49
163,2018-02-18,0,36
164,2018-02-25,0,59
165,2018-03-04,0,36
166,2018-03-11,0,61
167,2018-03-18,9,50
168,2018-03-25,7,49
169,2018-04-01,0,38
170,2018-04-08,0,41
171,2018-04-15,0,59
172,2018-04-22,0,32
173,2018-04-29,10,43
174,2018-05-06,14,43
175,2018-05-13,8,58
176,2018-05-20,14,61
177,2018-05-27,0,52
178,2018-06-03,7,42
179,2018-06-10,9,34
180,2018-06-17,12,59
181,2018-06-24,7,49
182,2018-07-01,5,16
183,2018-07-08,0,35
184,2018-07-15,0,28
185,2018-07-22,0,44
186,2018-07-29,8,39
187,2018-08-05,0,37
188,2018-08-12,12,52
189,2018-08-19,0,26
190,2018-08-26,7,60
191,2018-09-02,21,45
192,2018-09-09,8,59
193,2018-09-16,11,68
194,2018-09-23,4,46
195,2018-09-30,9,38
196,2018-10-07,8,40
197,2018-10-14,6,47
198,2018-10-21,0,42
199,2018-10-28,18,49
200,2018-11-04,0,51
201,2018-11-11,7,42
202,2018-11-18,11,32
203,2018-11-25,0,47
204,2018-12-02,10,55
205,2018-12-09,0,27
206,2018-12-16,12,47
207,2018-12-23,0,50
208,2018-12-30,5,27
209,2019-01-06,0,35
210,2019-01-13,9,47
211,2019-01-20,8,37
212,2019-01-27,26,42
213,2019-02-03,4,70
214,2019-02-10,5,30
215,2019-02-17,8,51
216,2019-02-24,8,45
217,2019-03-03,0,55
218,2019-03-10,13,49
219,2019-03-17,7,48
220,2019-03-24,0,22
221,2019-03-31,0,49
222,2019-04-07,10,45
223,2019-04-14,13,42
224,2019-04-21,6,37
225,2019-04-28,7,41
226,2019-05-05,0,38
227,2019-05-12,0,46
228,2019-05-19,0,55
229,2019-05-26,0,44
230,2019-06-02,9,35
231,2019-06-09,0,47
232,2019-06-16,9,39
233,2019-06-23,7,33
234,2019-06-30,9,20
235,2019-07-07,8,45
236,2019-07-14,0,63
237,2019-07-21,0,41
238,2019-07-28,10,31
239,2019-08-04,10,75
240,2019-08-11,0,44
241,2019-08-18,7,46
242,2019-08-25,17,30
243,2019-09-01,13,46
244,2019-09-08,8,56
245,2019-09-15,0,38
246,2019-09-22,9,53
247,2019-09-29,0,50
248,2019-10-06,0,29
249,2019-10-13,0,43
250,2019-10-20,0,81
251,2019-10-27,0,69
252,2019-11-03,17,56
253,2019-11-10,0,38
254,2019-11-17,0,59
255,2019-11-24,0,52
256,2019-12-01,0,45
257,2019-12-08,0,41
258,2019-12-15,0,36
259,2019-12-22,7,47
260,2019-12-29,5,48
