,date,U2,Alphabet
0,2015-01-04,4,27
1,2015-01-11,8,30
2,2015-01-18,7,30
3,2015-01-25,0,33
4,2015-02-01,7,25
5,2015-02-08,2,34
6,2015-02-15,8,31
7,2015-02-22,9,25
8,2015-03-01,7,28
9,2015-03-08,12,29
10,2015-03-15,6,17
11,2015-03-22,6,19
12,2015-03-29,7,30
13,2015-04-05,5,22
14,2015-04-12,4,27
15,2015-04-19,4,22
16,2015-04-26,6,22
17,2015-05-03,7,25
18,2015-05-10,15,26
19,2015-05-17,7,26
20,2015-05-24,16,24
21,2015-05-31,9,20
22,2015-06-07,7,24
23,2015-06-14,7,19
24,2015-06-21,0,17
25,2015-06-28,14,16
26,2015-07-05,7,6
27,2015-07-12,10,32
28,2015-07-19,9,15
29,2015-07-26,16,17
30,2015-08-02,7,13
31,2015-08-09,7,52
32,2015-08-16,3,44
33,2015-08-23,0,63
34,2015-08-30,0,43
35,2015-09-06,3,32
36,2015-09-13,5,33
37,2015-09-20,7,32
38,2015-09-27,3,42
39,2015-10-04,18,35
40,2015-10-11,7,39
41,2015-10-18,3,27
42,2015-10-25,4,33
43,2015-11-01,4,36
44,2015-11-08,7,24
45,2015-11-15,4,27
46,2015-11-22,2,10
47,2015-11-29,5,18
48,2015-12-06,5,29
49,2015-12-13,6,23
50,2015-12-20,5,17
51,2015-12-27,4,13
52,2016-01-03,0,23
53,2016-01-10,6,30
54,2016-01-17,4,17
55,2016-01-24,0,28
56,2016-01-31,11,31
57,2016-02-07,3,31
58,2016-02-14,7,35
59,2016-02-21,2,26
60,2016-02-28,6,23
61,2016-03-06,5,21
62,2016-03-13,2,17
63,2016-03-20,0,19
64,2016-03-27,3,31
65,2016-04-03,3,22
66,2016-04-10,2,30
67,2016-04-17,6,26
68,2016-04-24,2,35
69,2016-05-01,5,25
70,2016-05-08,3,23
71,2016-05-15,0,24
72,2016-05-22,6,16
73,2016-05-29,0,20
74,2016-06-05,5,22
75,2016-06-12,0,22
76,2016-06-19,0,21
77,2016-06-26,8,19
78,2016-07-03,4,22
79,2016-07-10,2,15
80,2016-07-17,3,19
81,2016-07-24,3,21
82,2016-07-31,0,23
83,2016-08-07,4,21
84,2016-08-14,4,25
85,2016-08-21,0,32
86,2016-08-28,0,30
87,2016-09-04,5,28
88,2016-09-11,6,33
89,2016-09-18,8,27
90,2016-09-25,3,29
91,2016-10-02,5,25
92,2016-10-09,4,22
93,2016-10-16,0,25
94,2016-10-23,0,22
95,2016-10-30,3,33
96,2016-11-06,2,28
97,2016-11-13,4,31
98,2016-11-20,3,21
99,2016-11-27,0,30
100,2016-12-04,0,19
101,2016-12-11,3,32
102,2016-12-18,2,20
103,2016-12-25,7,19
104,2017-01-01,2,28
105,2017-01-08,25,31
106,2017-01-15,12,28
107,2017-01-22,2,20
108,2017-01-29,7,24
109,2017-02-05,4,24
110,2017-02-12,3,21
111,2017-02-19,2,24
112,2017-02-26,8,23
113,2017-03-05,6,21
114,2017-03-12,0,30
115,2017-03-19,7,14
116,2017-03-26,4,29
117,2017-04-02,2,25
118,2017-04-09,10,28
119,2017-04-16,6,24
120,2017-04-23,7,25
121,2017-04-30,4,25
122,2017-05-07,8,26
123,2017-05-14,8,24
124,2017-05-21,16,17
125,2017-05-28,13,15
126,2017-06-04,55,13
127,2017-06-11,31,20
128,2017-06-18,17,16
129,2017-06-25,5,18
130,2017-07-02,12,18
131,2017-07-09,9,23
