,date,U2,Alphabet
245,2019-09-15,15,31
246,2019-09-22,20,42
247,2019-09-29,0,39
248,2019-10-06,0,37
249,2019-10-13,22,59
250,2019-10-20,0,36
251,2019-10-27,0,47
252,2019-11-03,0,47
253,2019-11-10,15,51
254,2019-11-17,23,49
255,2019-11-24,18,0
256,2019-12-01,0,38
257,2019-12-08,13,33
258,2019-12-15,0,12
259,2019-12-22,0,45
260,2019-12-29,16,30
