,date,Pink,Alphabet
0,2015-01-04,0,38
1,2015-01-11,20,43
2,2015-01-18,16,58
3,2015-01-25,6,55
4,2015-02-01,5,46
5,2015-02-08,4,44
6,2015-02-15,16,53
7,2015-02-22,0,56
8,2015-03-01,0,51
9,2015-03-08,18,36
10,2015-03-15,4,34
11,2015-03-22,12,44
12,2015-03-29,15,35
13,2015-04-05,6,50
14,2015-04-12,30,49
15,2015-04-19,18,39
16,2015-04-26,0,46
17,2015-05-03,4,32
18,2015-05-10,8,36
19,2015-05-17,0,43
20,2015-05-24,17,54
21,2015-05-31,0,40
22,2015-06-07,12,31
23,2015-06-14,10,38
24,2015-06-21,16,40
25,2015-06-28,12,57
26,2015-07-05,13,36
27,2015-07-12,16,42
28,2015-07-19,15,35
29,2015-07-26,20,40
30,2015-08-02,15,37
31,2015-08-09,21,82
32,2015-08-16,15,59
33,2015-08-23,0,80
34,2015-08-30,11,75
35,2015-09-06,18,58
36,2015-09-13,14,56
37,2015-09-20,15,64
38,2015-09-27,7,61
39,2015-10-04,12,61
40,2015-10-11,8,71
41,2015-10-18,9,72
42,2015-10-25,10,44
43,2015-11-01,11,63
44,2015-11-08,27,52
45,2015-11-15,11,48
46,2015-11-22,7,58
47,2015-11-29,16,51
48,2015-12-06,6,52
49,2015-12-13,9,54
50,2015-12-20,15,43
51,2015-12-27,12,37
52,2016-01-03,9,47
53,2016-01-10,13,49
54,2016-01-17,7,41
55,2016-01-24,9,35
56,2016-01-31,10,41
57,2016-02-07,11,43
58,2016-02-14,7,42
59,2016-02-21,5,42
60,2016-02-28,13,43
61,2016-03-06,8,44
62,2016-03-13,7,47
63,2016-03-20,4,48
64,2016-03-27,8,49
65,2016-04-03,4,42
66,2016-04-10,9,49
67,2016-04-17,12,43
68,2016-04-24,16,37
69,2016-05-01,27,44
70,2016-05-08,17,49
71,2016-05-15,23,39
72,2016-05-22,37,48
73,2016-05-29,26,46
74,2016-06-05,20,40
75,2016-06-12,16,32
76,2016-06-19,9,45
77,2016-06-26,9,28
78,2016-07-03,10,39
79,2016-07-10,16,38
80,2016-07-17,21,39
81,2016-07-24,12,41
82,2016-07-31,10,48
83,2016-08-07,8,47
84,2016-08-14,15,39
85,2016-08-21,0,34
86,2016-08-28,13,56
87,2016-09-04,9,58
88,2016-09-11,9,77
89,2016-09-18,14,57
90,2016-09-25,15,57
91,2016-10-02,16,42
92,2016-10-09,18,58
93,2016-10-16,11,47
94,2016-10-23,5,53
95,2016-10-30,8,48
96,2016-11-06,6,52
97,2016-11-13,20,47
98,2016-11-20,8,35
99,2016-11-27,10,41
100,2016-12-04,12,51
101,2016-12-11,8,47
102,2016-12-18,9,34
103,2016-12-25,17,35
104,2017-01-01,17,43
105,2017-01-08,10,46
106,2017-01-15,13,39
107,2017-01-22,17,42
108,2017-01-29,0,53
109,2017-02-05,16,46
110,2017-02-12,11,41
111,2017-02-19,16,50
112,2017-02-26,12,45
113,2017-03-05,13,58
114,2017-03-12,18,49
115,2017-03-19,7,54
116,2017-03-26,12,42
117,2017-04-02,10,56
118,2017-04-09,14,40
119,2017-04-16,14,44
120,2017-04-23,13,53
121,2017-04-30,14,58
122,2017-05-07,11,45
123,2017-05-14,7,54
124,2017-05-21,13,40
125,2017-05-28,11,47
126,2017-06-04,14,39
127,2017-06-11,7,43
128,2017-06-18,7,27
129,2017-06-25,13,33
130,2017-07-02,11,34
131,2017-07-09,9,39
132,2017-07-16,0,38
133,2017-07-23,6,42
134,2017-07-30,6,32
135,2017-08-06,22,36
136,2017-08-13,19,56
137,2017-08-20,19,63
138,2017-08-27,61,56
139,2017-09-03,13,49
140,2017-09-10,19,60
141,2017-09-17,25,43
142,2017-09-24,19,49
143,2017-10-01,31,63
144,2017-10-08,65,54
145,2017-10-15,59,54
146,2017-10-22,31,53
147,2017-10-29,32,39
148,2017-11-05,29,60
149,2017-11-12,22,56
150,2017-11-19,44,43
151,2017-11-26,24,53
152,2017-12-03,10,49
153,2017-12-10,20,59
154,2017-12-17,20,48
155,2017-12-24,11,33
156,2017-12-31,18,36
157,2018-01-07,21,39
158,2018-01-14,22,46
159,2018-01-21,30,52
160,2018-01-28,51,64
161,2018-02-04,99,56
162,2018-02-11,21,51
163,2018-02-18,35,41
164,2018-02-25,52,52
165,2018-03-04,43,43
166,2018-03-11,28,52
167,2018-03-18,32,52
168,2018-03-25,33,47
169,2018-04-01,38,30
170,2018-04-08,28,41
171,2018-04-15,28,45
172,2018-04-22,42,62
173,2018-04-29,50,54
174,2018-05-06,33,64
175,2018-05-13,38,59
176,2018-05-20,74,40
177,2018-05-27,71,62
178,2018-06-03,19,38
179,2018-06-10,19,45
180,2018-06-17,25,35
181,2018-06-24,12,45
182,2018-07-01,19,36
183,2018-07-08,22,37
184,2018-07-15,21,36
185,2018-07-22,21,40
186,2018-07-29,28,46
187,2018-08-05,14,43
188,2018-08-12,15,61
189,2018-08-19,20,71
190,2018-08-26,17,56
191,2018-09-02,14,61
192,2018-09-09,20,66
193,2018-09-16,12,44
194,2018-09-23,16,55
195,2018-09-30,20,46
196,2018-10-07,14,52
197,2018-10-14,19,39
198,2018-10-21,8,50
199,2018-10-28,28,42
200,2018-11-04,10,59
201,2018-11-11,12,43
202,2018-11-18,21,29
203,2018-11-25,10,40
204,2018-12-02,18,45
205,2018-12-09,18,47
206,2018-12-16,18,48
207,2018-12-23,19,36
208,2018-12-30,20,46
209,2019-01-06,18,45
210,2019-01-13,30,52
211,2019-01-20,32,57
212,2019-01-27,19,53
213,2019-02-03,19,43
214,2019-02-10,23,53
215,2019-02-17,21,49
216,2019-02-24,17,54
217,2019-03-03,33,48
218,2019-03-10,28,47
219,2019-03-17,46,44
220,2019-03-24,36,51
221,2019-03-31,38,48
222,2019-04-07,100,58
223,2019-04-14,25,43
224,2019-04-21,34,50
225,2019-04-28,23,36
226,2019-05-05,20,46
227,2019-05-12,16,47
228,2019-05-19,22,38
229,2019-05-26,35,41
230,2019-06-02,28,45
231,2019-06-09,26,43
232,2019-06-16,41,41
233,2019-06-23,24,39
234,2019-06-30,23,50
235,2019-07-07,16,44
236,2019-07-14,16,41
237,2019-07-21,21,38
238,2019-07-28,29,49
239,2019-08-04,30,45
240,2019-08-11,35,63
241,2019-08-18,18,54
242,2019-08-25,29,71
243,2019-09-01,32,50
244,2019-09-08,35,51
245,2019-09-15,20,48
246,2019-09-22,20,64
247,2019-09-29,19,60
248,2019-10-06,26,53
249,2019-10-13,15,51
250,2019-10-20,8,57
251,2019-10-27,14,61
252,2019-11-03,30,64
253,2019-11-10,42,64
254,2019-11-17,10,49
255,2019-11-24,14,46
256,2019-12-01,30,51
257,2019-12-08,26,64
258,2019-12-15,5,42
259,2019-12-22,9,42
260,2019-12-29,6,39
