,date,Guns N' Roses,Alphabet
0,2015-01-04,0,57
1,2015-01-11,17,33
2,2015-01-18,0,77
3,2015-01-25,0,50
4,2015-02-01,0,68
5,2015-02-08,22,30
6,2015-02-15,0,0
7,2015-02-22,0,49
8,2015-03-01,26,32
9,2015-03-08,0,44
10,2015-03-15,0,26
11,2015-03-22,0,43
12,2015-03-29,17,59
13,2015-04-05,0,85
14,2015-04-12,0,74
15,2015-04-19,0,0
16,2015-04-26,17,33
17,2015-05-03,0,70
18,2015-05-10,0,42
19,2015-05-17,15,0
20,2015-05-24,0,17
21,2015-05-31,0,22
22,2015-06-07,0,23
23,2015-06-14,0,100
24,2015-06-21,0,62
25,2015-06-28,0,63
26,2015-07-05,16,0
27,2015-07-12,17,54
28,2015-07-19,0,0
29,2015-07-26,0,65
30,2015-08-02,0,41
31,2015-08-09,0,47
32,2015-08-16,0,48
33,2015-08-23,0,39
34,2015-08-30,0,85
35,2015-09-06,0,68
36,2015-09-13,14,15
37,2015-09-20,0,75
38,2015-09-27,0,53
39,2015-10-04,16,94
40,2015-10-11,15,45
41,2015-10-18,71,38
42,2015-10-25,15,48
43,2015-11-01,0,63
44,2015-11-08,15,78
45,2015-11-15,0,48
46,2015-11-22,0,39
47,2015-11-29,0,38
48,2015-12-06,18,81
49,2015-12-13,0,53
50,2015-12-20,27,41
51,2015-12-27,0,40
52,2016-01-03,39,22
53,2016-01-10,18,12
54,2016-01-17,25,35
55,2016-01-24,0,36
56,2016-01-31,39,51
57,2016-02-07,12,31
58,2016-02-14,26,28
59,2016-02-21,49,49
60,2016-02-28,12,44
61,2016-03-06,13,0
62,2016-03-13,13,45
63,2016-03-20,0,20
64,2016-03-27,15,25
65,2016-04-03,47,87
66,2016-04-10,0,32
67,2016-04-17,21,35
68,2016-04-24,19,65
69,2016-05-01,0,78
70,2016-05-08,0,26
71,2016-05-15,0,56
72,2016-05-22,28,27
73,2016-05-29,18,65
74,2016-06-05,12,0
75,2016-06-12,0,45
76,2016-06-19,17,33
77,2016-06-26,31,15
78,2016-07-03,73,46
79,2016-07-10,15,21
80,2016-07-17,0,42
81,2016-07-24,22,36
82,2016-07-31,0,21
83,2016-08-07,0,43
84,2016-08-14,0,0
85,2016-08-21,0,45
86,2016-08-28,0,37
87,2016-09-04,0,56
88,2016-09-11,0,53
89,2016-09-18,0,56
90,2016-09-25,13,64
91,2016-10-02,16,53
92,2016-10-09,0,28
93,2016-10-16,0,29
94,2016-10-23,0,58
95,2016-10-30,11,49
96,2016-11-06,0,19
97,2016-11-13,0,42
98,2016-11-20,0,26
99,2016-11-27,13,46
100,2016-12-04,61,26
101,2016-12-11,28,47
102,2016-12-18,0,44
103,2016-12-25,0,42
104,2017-01-01,28,51
