,date,Guns N' Roses,Alphabet
244,2019-09-08,6,51
245,2019-09-15,6,44
246,2019-09-22,6,45
247,2019-09-29,6,46
248,2019-10-06,7,41
249,2019-10-13,6,42
250,2019-10-20,7,41
251,2019-10-27,5,47
252,2019-11-03,7,48
253,2019-11-10,6,36
254,2019-11-17,5,41
255,2019-11-24,5,38
256,2019-12-01,5,42
257,2019-12-08,5,39
258,2019-12-15,5,37
259,2019-12-22,5,35
260,2019-12-29,5,32
