,date,Coldplay,Alphabet
245,2019-09-15,0,20
246,2019-09-22,0,28
247,2019-09-29,2,27
248,2019-10-06,0,15
249,2019-10-13,0,23
250,2019-10-20,4,43
251,2019-10-27,7,37
252,2019-11-03,5,30
253,2019-11-10,3,20
254,2019-11-17,4,32
255,2019-11-24,6,28
256,2019-12-01,6,24
257,2019-12-08,2,22
258,2019-12-15,2,19
259,2019-12-22,0,25
260,2019-12-29,0,26
