,date,Guns N' Roses,Alphabet
244,2019-09-08,3,29
245,2019-09-15,3,26
246,2019-09-22,5,28
247,2019-09-29,5,27
248,2019-10-06,5,30
249,2019-10-13,5,25
250,2019-10-20,5,27
251,2019-10-27,5,27
252,2019-11-03,4,30
253,2019-11-10,4,28
254,2019-11-17,4,31
255,2019-11-24,4,24
256,2019-12-01,3,28
257,2019-12-08,4,28
258,2019-12-15,3,25
259,2019-12-22,4,22
260,2019-12-29,3,22
