,date,Bruno Mars,Alphabet
244,2019-09-08,10,40
245,2019-09-15,11,40
246,2019-09-22,7,29
247,2019-09-29,5,34
248,2019-10-06,7,28
249,2019-10-13,3,32
250,2019-10-20,4,27
251,2019-10-27,0,41
252,2019-11-03,7,35
253,2019-11-10,9,33
254,2019-11-17,6,27
255,2019-11-24,9,22
256,2019-12-01,8,29
257,2019-12-08,6,34
258,2019-12-15,7,25
259,2019-12-22,4,17
260,2019-12-29,5,23
