,date,Guns N' Roses,Alphabet
244,2019-09-08,3,30
245,2019-09-15,4,26
246,2019-09-22,4,28
247,2019-09-29,3,28
248,2019-10-06,3,26
249,2019-10-13,4,29
250,2019-10-20,2,30
251,2019-10-27,4,33
252,2019-11-03,2,33
253,2019-11-10,3,30
254,2019-11-17,3,27
255,2019-11-24,2,25
256,2019-12-01,4,26
257,2019-12-08,3,27
258,2019-12-15,4,29
259,2019-12-22,2,18
260,2019-12-29,3,19
