,date,The Rolling Stones,Alphabet
244,2019-09-08,19,70
245,2019-09-15,19,62
246,2019-09-22,17,63
247,2019-09-29,17,60
248,2019-10-06,8,58
249,2019-10-13,11,50
250,2019-10-20,20,45
251,2019-10-27,13,72
252,2019-11-03,16,61
253,2019-11-10,14,56
254,2019-11-17,12,49
255,2019-11-24,15,42
256,2019-12-01,18,52
257,2019-12-08,17,51
258,2019-12-15,8,47
259,2019-12-22,15,31
260,2019-12-29,16,50
