,date,Bruno Mars,Alphabet
244,2019-09-08,2,3
245,2019-09-15,1,2
246,2019-09-22,2,3
247,2019-09-29,0,3
248,2019-10-06,2,2
249,2019-10-13,1,2
250,2019-10-20,2,5
251,2019-10-27,2,4
252,2019-11-03,1,3
253,2019-11-10,1,2
254,2019-11-17,2,3
255,2019-11-24,1,3
256,2019-12-01,1,3
257,2019-12-08,1,2
258,2019-12-15,2,2
259,2019-12-22,1,3
260,2019-12-29,2,3
