,date,Coldplay,Alphabet
245,2019-09-15,8,41
246,2019-09-22,12,9
247,2019-09-29,8,31
248,2019-10-06,0,23
249,2019-10-13,0,0
250,2019-10-20,8,21
251,2019-10-27,13,31
252,2019-11-03,0,30
253,2019-11-10,6,34
254,2019-11-17,6,21
255,2019-11-24,7,26
256,2019-12-01,0,18
257,2019-12-08,10,39
258,2019-12-15,0,30
259,2019-12-22,22,0
260,2019-12-29,0,14
